"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"[proximity_closest] Breast Carcinoma (C0678222)[DisGeNET_curated]"	" 51"	"[proximity_centre] kidney neoplasm (EFO_0003865)[OpenTargets_literature]"	"52"	"[proximity_shortest] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Down]"	" 52"	"[proximity_shortest] Ovarian Endometrioid Adenocarcinoma (EFO_1000416)[OpenTargets_literature]"	"51"	"[proximity_closest] prostate carcinoma (EFO_0001663)[OpenTargets_literature]"	"52"	"[proximity_centre] skin squamous cell carcinoma (MONDO_0002529)[OpenTargets_literature]"	"51"
"[proximity_kernel] Breast Neoplasms[PharmGKB_associated]"	" 52"	"[proximity_centre] Renal clear cell carcinoma (RCCC)[Intogen]"	"53"	"[proximity_separation] lung carcinoma (EFO_0001071)[OpenTargets_RNA]"	" 53"	"[proximity_shortest] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	"51"	"[proximity_kernel] prostate carcinoma (EFO_0001663)[OpenTargets_literature]"	"53"	"[proximity_centre] skin carcinoma (EFO_0009259)[OpenTargets_literature]"	"53"
"[proximity_kernel] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Up]"	" 52"	"[proximity_centre] kidney neoplasm (EFO_0003865)[OpenTargets_GA]"	"54"	"[proximity_kernel] Non small cell lung cancer (NSCLC)[Intogen]"	" 54"	"[proximity_closest] Malignant neoplasm of ovary (C1140680)[DisGeNET_curated]"	"52"	"[proximity_closest] Malignant neoplasm of prostate (C0376358)[DisGeNET_curated]"	"54"	"[proximity_centre] In situ melanoma of skin GSE4587[Enrichr_GeoDiseaseSig_Up]"	"54"
"[proximity_kernel] Breast carcinoma (EFO_0000305)[ThETA]"	" 53"	"[proximity_centre] Renal papillary cell carcinoma (RPC)[Intogen]"	"55"	"[proximity_kernel] lung cancer (MONDO_0008903)[OpenTargets_literature]"	" 54"	"[proximity_shortest] Carcinoma, Ovarian Epithelial (C4721610)[DisGeNET_curated]"	"52"	"[proximity_centre] Prostatic Neoplasms[PharmGKB_associated]"	"54"	"[proximity_centre] Merkel cell skin cancer (EFO_1001471)[OpenTargets_literature]"	"55"
"[proximity_closest] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	" 54"	NA	NA	"[proximity_kernel] Lung squamous cell carcinoma (LUSC)[Intogen]"	" 54"	"[proximity_separation] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	"53"	"[proximity_centre] prostate adenocarcinoma (EFO_0000673)[OpenTargets_GA]"	"55"	NA	NA
"[proximity_closest] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Down]"	" 57"	NA	NA	"[proximity_separation] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Down]"	" 56"	"[proximity_kernel] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	"54"	"[proximity_closest] prostate adenocarcinoma (EFO_0000673)[OpenTargets_literature]"	"55"	NA	NA
"[proximity_separation] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	" 57"	NA	NA	"[proximity_kernel] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_RNA]"	" 56"	"[proximity_kernel] Endometrioid carcinoma ovary (C0346163)[DisGeNET_curated]"	"57"	"[proximity_kernel] Malignant neoplasm of prostate (C0376358)[DisGeNET_curated]"	"56"	NA	NA
"[proximity_closest] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	" 58"	NA	NA	"[proximity_shortest] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_RNA]"	" 58"	"[proximity_closest] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	"58"	"[proximity_kernel] Prostate Small Cell Carcinoma (EFO_1000499)[OpenTargets_literature]"	"58"	NA	NA
"[proximity_kernel] breast carcinoma (EFO_0000305)[OpenTargets_RNA]"	" 59"	NA	NA	"[proximity_separation] Small-cell lung cancer (SCLC)[Intogen]"	" 60"	"[proximity_separation] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	"58"	"[proximity_separation] Adenocarcinoma of prostate (C0007112)[DisGeNET_curated]"	"59"	NA	NA
"[proximity_separation] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	" 60"	NA	NA	"[proximity_closest] Lung adenocarcinoma (LUAD)[Intogen]"	" 63"	"[proximity_closest] Ovarian Neoplasms[PharmGKB_associated]"	"59"	"[proximity_closest] Adenocarcinoma of prostate (C0007112)[DisGeNET_curated]"	"60"	NA	NA
"[proximity_closest] Breast adenocarcinoma (C0858252)[DisGeNET_curated]"	" 60"	NA	NA	"[proximity_kernel] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_literature]"	" 63"	"[proximity_closest] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	"60"	"[proximity_closest] prostate carcinoma (EFO_0001663)[OpenTargets_GA]"	"61"	NA	NA
"[proximity_kernel] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	" 61"	NA	NA	"[proximity_shortest] Lung adenocarcinoma (LUAD)[Intogen]"	" 64"	"[proximity_separation] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	"62"	"[proximity_centre] prostate carcinoma (EFO_0001663)[OpenTargets_GA]"	"61"	NA	NA
"[proximity_kernel] breast tumor luminal (EFO_0000306)[OpenTargets_literature]"	" 62"	NA	NA	"[proximity_kernel] Lung adenocarcinoma (LUAD)[Intogen]"	" 64"	"[proximity_kernel] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	"63"	"[proximity_closest] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"62"	NA	NA
"[proximity_separation] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Down]"	" 63"	NA	NA	"[proximity_kernel] Small-cell lung cancer (SCLC)[Intogen]"	" 66"	"[proximity_kernel] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	"66"	"[proximity_kernel] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"66"	NA	NA
"[proximity_closest] Breast Neoplasms[PharmGKB_associated]"	" 64"	NA	NA	"[proximity_separation] lung carcinoma (EFO_0001071)[ThETA]"	" 66"	"[proximity_separation] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	"67"	"[proximity_kernel] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"66"	NA	NA
"[proximity_shortest] breast carcinoma (EFO_0000305)[OpenTargets_GA]"	" 65"	NA	NA	"[proximity_kernel] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	" 66"	"[proximity_closest] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	"68"	"[proximity_separation] Prostate Small Cell Carcinoma (EFO_1000499)[OpenTargets_literature]"	"66"	NA	NA
"[proximity_closest] Breast carcinoma (EFO_0000305)[ThETA]"	" 66"	NA	NA	"[proximity_closest] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	" 67"	"[proximity_separation] Ovarian Endometrioid Adenocarcinoma (EFO_1000416)[OpenTargets_literature]"	"69"	"[proximity_separation] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"70"	NA	NA
"[proximity_kernel] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	" 67"	NA	NA	"[proximity_kernel] lung carcinoma (EFO_0001071)[OpenTargets_RNA]"	" 70"	"[proximity_closest] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	"69"	"[proximity_centre] Adenocarcinoma of prostate (C0007112)[DisGeNET_curated]"	"71"	NA	NA
"[proximity_separation] breast carcinoma (EFO_0000305)[OpenTargets_GA]"	" 70"	NA	NA	"[proximity_kernel] small cell lung carcinoma (EFO_0000702)[OpenTargets_RNA]"	" 70"	"[proximity_closest] Ovarian Endometrioid Adenocarcinoma (EFO_1000416)[OpenTargets_literature]"	"71"	"[proximity_closest] Prostate Small Cell Carcinoma (EFO_1000499)[OpenTargets_literature]"	"72"	NA	NA
"[proximity_closest] triple-negative breast cancer (EFO_0005537)[OpenTargets_GA]"	" 71"	NA	NA	"[proximity_closest] small cell lung carcinoma (EFO_0000702)[OpenTargets_literature]"	" 72"	"[proximity_separation] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	"71"	"[proximity_centre] prostate cancer (MONDO_0008315)[OpenTargets_literature]"	"72"	NA	NA
"[proximity_closest] breast carcinoma (EFO_0000305)[OpenTargets_GA]"	" 72"	NA	NA	"[proximity_closest] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	" 72"	"[proximity_shortest] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	"72"	"[proximity_centre] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Up]"	"72"	NA	NA
"[proximity_separation] Breast Neoplasms[PharmGKB_associated]"	" 73"	NA	NA	"[proximity_kernel] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	" 73"	"[proximity_centre] Ovarian carcinoma (EFO_0001075)[ThETA]"	"73"	"[proximity_centre] prostate adenocarcinoma (EFO_0000673)[OpenTargets_literature]"	"73"	NA	NA
"[proximity_separation] breast tumor luminal (EFO_0000306)[OpenTargets_literature]"	" 74"	NA	NA	"[proximity_kernel] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Up]"	" 74"	"[proximity_closest] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	"74"	"[proximity_centre] Malignant neoplasm of prostate (C0376358)[DisGeNET_curated]"	"73"	NA	NA
"[proximity_shortest] triple-negative breast cancer (EFO_0005537)[OpenTargets_GA]"	" 75"	NA	NA	"[proximity_kernel] lung carcinoma (EFO_0001071)[ThETA]"	" 75"	"[proximity_shortest] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	"76"	"[proximity_shortest] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"75"	NA	NA
"[proximity_kernel] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	" 76"	NA	NA	"[proximity_kernel] lung carcinoma (EFO_0001071)[OpenTargets_literature]"	" 75"	"[proximity_kernel] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	"78"	"[proximity_centre] prostate carcinoma (EFO_0001663)[OpenTargets_literature]"	"77"	NA	NA
"[proximity_kernel] triple-negative breast cancer (EFO_0005537)[OpenTargets_GA]"	" 77"	NA	NA	"[proximity_closest] Lung squamous cell carcinoma (LUSC)[Intogen]"	" 76"	"[proximity_separation] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	"78"	"[proximity_centre] Prostate Small Cell Carcinoma (EFO_1000499)[OpenTargets_literature]"	"78"	NA	NA
"[proximity_centre] breast carcinoma (EFO_0000305)[OpenTargets_GA]"	" 78"	NA	NA	"[proximity_separation] Lung squamous cell carcinoma (LUSC)[Intogen]"	" 79"	"[proximity_separation] Endometrioid carcinoma ovary (C0346163)[DisGeNET_curated]"	"79"	"[proximity_shortest] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"79"	NA	NA
"[proximity_shortest] breast cancer (MONDO_0007254)[OpenTargets_GA]"	" 80"	NA	NA	"[proximity_centre] lung carcinoma (EFO_0001071)[ThETA]"	" 80"	"[proximity_centre] Carcinoma, Ovarian Epithelial (C4721610)[DisGeNET_curated]"	"80"	"[proximity_centre] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"80"	NA	NA
"[proximity_closest] breast cancer (MONDO_0007254)[OpenTargets_GA]"	" 80"	NA	NA	"[proximity_separation] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	" 81"	"[proximity_kernel] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	"81"	"[proximity_closest] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"80"	NA	NA
"[proximity_closest] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	" 81"	NA	NA	"[proximity_shortest] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	" 81"	"[proximity_shortest] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	"81"	"[proximity_centre] Prostate carcinoma (EFO_0001663)[ThETA]"	"80"	NA	NA
"[proximity_separation] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	" 83"	NA	NA	"[proximity_kernel] small cell lung carcinoma (EFO_0000702)[OpenTargets_literature]"	" 81"	"[proximity_closest] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	"82"	"[proximity_centre] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Down]"	"81"	NA	NA
"[proximity_shortest] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	" 85"	NA	NA	"[proximity_closest] Non-Small Cell Lung Carcinoma (C0007131)[DisGeNET_curated]"	" 82"	"[proximity_centre] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	"82"	"[proximity_centre] prostate carcinoma (EFO_0001663)[OpenTargets_RNA]"	"81"	NA	NA
"[proximity_kernel] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	" 86"	NA	NA	"[proximity_separation] Non small cell lung cancer (NSCLC)[Intogen]"	" 83"	"[proximity_centre] Endometrioid carcinoma ovary (C0346163)[DisGeNET_curated]"	"85"	"[proximity_centre] metastatic prostate cancer (EFO_0000196)[OpenTargets_literature]"	"83"	NA	NA
"[proximity_closest] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	" 86"	NA	NA	"[proximity_kernel] Non-Small Cell Lung Carcinoma (C0007131)[DisGeNET_curated]"	" 84"	"[proximity_kernel] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	"85"	"[proximity_centre] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"85"	NA	NA
"[proximity_centre] breast cancer (MONDO_0007254)[OpenTargets_literature]"	" 87"	NA	NA	"[proximity_closest] Non small cell lung cancer (NSCLC)[Intogen]"	" 85"	"[proximity_centre] Malignant neoplasm of ovary (C1140680)[DisGeNET_curated]"	"86"	NA	NA	NA	NA
"[proximity_kernel] Breast Neoplasms, Male[PharmGKB_associated]"	" 88"	NA	NA	"[proximity_separation] Lung adenocarcinoma (LUAD)[Intogen]"	" 85"	"[proximity_centre] ovarian clear cell cancer (MONDO_0000548)[OpenTargets_literature]"	"86"	NA	NA	NA	NA
"[proximity_closest] Breast Neoplasms, Male[PharmGKB_associated]"	" 89"	NA	NA	"[proximity_closest] lung carcinoma (EFO_0001071)[ThETA]"	" 88"	"[proximity_centre] ovarian carcinoma (EFO_0001075)[OpenTargets_literature]"	"88"	NA	NA	NA	NA
"[proximity_separation] Breast Neoplasms, Male[PharmGKB_associated]"	" 89"	NA	NA	"[proximity_kernel] Lung neuroendocrine cancer (LNET)[Intogen]"	" 89"	"[proximity_centre] ovarian cancer (MONDO_0008170)[OpenTargets_literature]"	"88"	NA	NA	NA	NA
"[proximity_separation] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	" 90"	NA	NA	"[proximity_centre] Lung squamous cell carcinoma (LUSC)[Intogen]"	" 90"	"[proximity_centre] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	"91"	NA	NA	NA	NA
"[proximity_separation] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	" 91"	NA	NA	"[proximity_separation] Lung neuroendocrine cancer (LNET)[Intogen]"	" 91"	"[proximity_centre] Ovarian Neoplasms[PharmGKB_associated]"	"92"	NA	NA	NA	NA
"[proximity_centre] Breast carcinoma (EFO_0000305)[ThETA]"	" 91"	NA	NA	"[proximity_closest] Lung neuroendocrine cancer (LNET)[Intogen]"	" 92"	"[proximity_centre] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	"93"	NA	NA	NA	NA
"[proximity_centre] Malignant neoplasm of breast (C0006142)[DisGeNET_curated]"	" 93"	NA	NA	"[proximity_shortest] Lung neuroendocrine cancer (LNET)[Intogen]"	" 93"	"[proximity_centre] ovarian carcinoma (EFO_0001075)[OpenTargets_RNA]"	"93"	NA	NA	NA	NA
"[proximity_shortest] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	" 94"	NA	NA	"[proximity_centre] lung carcinoma (EFO_0001071)[OpenTargets_RNA]"	" 94"	"[proximity_centre] Ovarian Endometrioid Adenocarcinoma (EFO_1000416)[OpenTargets_literature]"	"93"	NA	NA	NA	NA
"[proximity_shortest] Breast Neoplasms, Male[PharmGKB_associated]"	" 94"	NA	NA	"[proximity_centre] small cell lung carcinoma (EFO_0000702)[OpenTargets_RNA]"	" 96"	"[proximity_centre] Ovarian Mucinous Adenocarcinoma (C1335167)[DisGeNET_curated]"	"96"	NA	NA	NA	NA
"[proximity_centre] Breast Carcinoma (C0678222)[DisGeNET_curated]"	" 96"	NA	NA	"[proximity_centre] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Down]"	" 97"	"[proximity_centre] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	"96"	NA	NA	NA	NA
"[proximity_centre] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	" 97"	NA	NA	"[proximity_centre] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_RNA]"	" 97"	"[proximity_centre] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	"96"	NA	NA	NA	NA
"[proximity_centre] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	" 97"	NA	NA	"[proximity_centre] Carcinoma of lung (C0684249)[DisGeNET_curated]"	" 98"	"[proximity_centre] Ovarian Serous Adenocarcinoma (C1335177)[DisGeNET_curated]"	"98"	NA	NA	NA	NA
"[proximity_centre] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Down]"	" 98"	NA	NA	"[proximity_centre] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	" 99"	"[proximity_centre] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	"98"	NA	NA	NA	NA
"[proximity_centre] triple-negative breast cancer (EFO_0005537)[OpenTargets_GA]"	" 99"	NA	NA	"[proximity_centre] Lung neuroendocrine cancer (LNET)[Intogen]"	" 99"	"[proximity_centre] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	"98"	NA	NA	NA	NA
"[proximity_kernel] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	"102"	NA	NA	"[proximity_centre] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_literature]"	"101"	NA	NA	NA	NA	NA	NA
"[proximity_closest] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	"102"	NA	NA	"[proximity_centre] lung cancer (MONDO_0008903)[OpenTargets_literature]"	"102"	NA	NA	NA	NA	NA	NA
"[proximity_shortest] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	"103"	NA	NA	"[proximity_centre] small cell lung carcinoma (EFO_0000702)[OpenTargets_literature]"	"102"	NA	NA	NA	NA	NA	NA
"[proximity_centre] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Up]"	"103"	NA	NA	"[proximity_centre] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	"103"	NA	NA	NA	NA	NA	NA
"[proximity_centre] Breast Neoplasms[PharmGKB_associated]"	"105"	NA	NA	"[proximity_centre] lung carcinoma (EFO_0001071)[OpenTargets_literature]"	"103"	NA	NA	NA	NA	NA	NA
"[proximity_centre] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Down]"	"106"	NA	NA	"[proximity_centre] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Up]"	"104"	NA	NA	NA	NA	NA	NA
"[proximity_centre] Invasive Ductal Breast Carcinoma (C1134719)[DisGeNET_curated]"	"107"	NA	NA	"[proximity_centre] Lung adenocarcinoma (LUAD)[Intogen]"	"106"	NA	NA	NA	NA	NA	NA
"[proximity_centre] breast cancer (MONDO_0007254)[OpenTargets_GA]"	"107"	NA	NA	"[proximity_centre] Non small cell lung cancer (NSCLC)[Intogen]"	"108"	NA	NA	NA	NA	NA	NA
"[proximity_centre] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	"109"	NA	NA	"[proximity_centre] Small-cell lung cancer (SCLC)[Intogen]"	"109"	NA	NA	NA	NA	NA	NA
"[proximity_centre] Breast Neoplasms, Male[PharmGKB_associated]"	"110"	NA	NA	"[proximity_centre] Non-Small Cell Lung Carcinoma (C0007131)[DisGeNET_curated]"	"110"	NA	NA	NA	NA	NA	NA
"[proximity_centre] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	"110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_centre] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Up]"	"110"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_centre] Breast adenocarcinoma (C0858252)[DisGeNET_curated]"	"111"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_centre] breast carcinoma (EFO_0000305)[OpenTargets_RNA]"	"114"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_centre] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	"115"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
