"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"[proximity_shortest] breast cancer (MONDO_0007254)[OpenTargets_literature]"	" 56"	"[proximity_separation] kidney cancer (MONDO_0002367)[OpenTargets_literature]"	"52"	"[proximity_closest] lung carcinoma (EFO_0001071)[OpenTargets_RNA]"	" 50"	"[proximity_closest] Ovarian Serous Adenocarcinoma (C1335177)[DisGeNET_curated]"	" 54"	"[proximity_centre] Prostate Small Cell Carcinoma (EFO_1000499)[OpenTargets_literature]"	"51"	"[proximity_centre] Malignant neoplasm of skin (C0007114)[DisGeNET_curated]"	"48"
"[proximity_shortest] triple-negative breast cancer (EFO_0005537)[OpenTargets_GA]"	" 57"	"[proximity_separation] kidney cancer (MONDO_0002367)[OpenTargets_GA]"	"53"	"[proximity_centre] Lung squamous cell carcinoma (LUSC)[Intogen]"	" 52"	"[proximity_centre] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	" 55"	"[proximity_separation] prostate cancer (MONDO_0008315)[OpenTargets_literature]"	"52"	"[proximity_separation] In situ melanoma of skin GSE4587[Enrichr_GeoDiseaseSig_Up]"	"50"
"[proximity_centre] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	" 57"	"[proximity_separation] renal carcinoma (EFO_0002890)[OpenTargets_literature]"	"53"	"[proximity_centre] small cell lung carcinoma (EFO_0000702)[OpenTargets_RNA]"	" 52"	"[proximity_separation] ovarian clear cell cancer (MONDO_0000548)[OpenTargets_literature]"	" 55"	"[proximity_centre] Malignant neoplasm of prostate (C0376358)[DisGeNET_curated]"	"52"	"[proximity_separation] skin squamous cell carcinoma (MONDO_0002529)[OpenTargets_literature]"	"52"
"[proximity_kernel] Malignant neoplasm of breast (C0006142)[DisGeNET_curated]"	" 58"	"[proximity_separation] Renal papillary cell carcinoma (RPC)[Intogen]"	"54"	"[proximity_centre] Non-Small Cell Lung Carcinoma (C0007131)[DisGeNET_curated]"	" 54"	"[proximity_kernel] Ovarian Serous Adenocarcinoma (C1335177)[DisGeNET_curated]"	" 56"	"[proximity_centre] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Down]"	"54"	"[proximity_separation] Skin basal cell carcinoma (SBCC)[Intogen]"	"55"
"[proximity_closest] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	" 58"	NA	NA	"[proximity_closest] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_RNA]"	" 54"	"[proximity_centre] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	" 56"	"[proximity_centre] prostate carcinoma (EFO_0001663)[OpenTargets_GA]"	"54"	NA	NA
"[proximity_kernel] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	" 58"	NA	NA	"[proximity_centre] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Down]"	" 57"	"[proximity_closest] ovarian clear cell cancer (MONDO_0000548)[OpenTargets_literature]"	" 56"	"[proximity_closest] metastatic prostate cancer (EFO_0000196)[OpenTargets_literature]"	"55"	NA	NA
"[proximity_separation] Invasive Ductal Breast Carcinoma (C1134719)[DisGeNET_curated]"	" 59"	NA	NA	"[proximity_centre] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	" 59"	"[proximity_closest] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	" 57"	"[proximity_centre] Prostate carcinoma (EFO_0001663)[ThETA]"	"56"	NA	NA
"[proximity_separation] Malignant neoplasm of breast (C0006142)[DisGeNET_curated]"	" 59"	NA	NA	"[proximity_separation] Lung adenocarcinoma (LUAD)[Intogen]"	" 62"	"[proximity_closest] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	" 57"	"[proximity_centre] metastatic prostate cancer (EFO_0000196)[OpenTargets_literature]"	"56"	NA	NA
"[proximity_kernel] triple-negative breast cancer (EFO_0005537)[OpenTargets_GA]"	" 62"	NA	NA	"[proximity_centre] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	" 62"	"[proximity_centre] Carcinoma, Ovarian Epithelial (C4721610)[DisGeNET_curated]"	" 58"	"[proximity_kernel] Prostatic Neoplasms[PharmGKB_associated]"	"58"	NA	NA
"[proximity_centre] breast carcinoma (EFO_0000305)[OpenTargets_RNA]"	" 62"	NA	NA	"[proximity_centre] Small-cell lung cancer (SCLC)[Intogen]"	" 62"	"[proximity_centre] Endometrioid carcinoma ovary (C0346163)[DisGeNET_curated]"	" 59"	"[proximity_centre] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"59"	NA	NA
"[proximity_shortest] Breast Neoplasms, Male[PharmGKB_associated]"	" 62"	NA	NA	"[proximity_separation] Carcinoma of lung (C0684249)[DisGeNET_curated]"	" 62"	"[proximity_centre] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	" 60"	"[proximity_centre] prostate cancer (MONDO_0008315)[OpenTargets_literature]"	"61"	NA	NA
"[proximity_closest] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	" 63"	NA	NA	"[proximity_closest] Small-cell lung cancer (SCLC)[Intogen]"	" 63"	"[proximity_separation] ovarian carcinoma (EFO_0001075)[OpenTargets_RNA]"	" 61"	"[proximity_centre] Adenocarcinoma of prostate (C0007112)[DisGeNET_curated]"	"61"	NA	NA
"[proximity_closest] Breast Neoplasms[PharmGKB_associated]"	" 63"	NA	NA	"[proximity_centre] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Up]"	" 63"	"[proximity_closest] Ovarian Neoplasms[PharmGKB_associated]"	" 62"	"[proximity_centre] prostate adenocarcinoma (EFO_0000673)[OpenTargets_literature]"	"63"	NA	NA
"[proximity_centre] breast cancer (MONDO_0007254)[OpenTargets_GA]"	" 65"	NA	NA	"[proximity_centre] Carcinoma of lung (C0684249)[DisGeNET_curated]"	" 64"	"[proximity_separation] Ovarian Neoplasms[PharmGKB_associated]"	" 62"	"[proximity_separation] Prostatic Neoplasms[PharmGKB_associated]"	"64"	NA	NA
"[proximity_kernel] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	" 65"	NA	NA	"[proximity_closest] Non-Small Cell Lung Carcinoma (C0007131)[DisGeNET_curated]"	" 65"	"[proximity_centre] ovarian carcinoma (EFO_0001075)[OpenTargets_RNA]"	" 62"	"[proximity_kernel] Prostate adenocarcinoma (PRAD)[Intogen]"	"64"	NA	NA
"[proximity_closest] Breast adenocarcinoma (C0858252)[DisGeNET_curated]"	" 67"	NA	NA	"[proximity_kernel] lung carcinoma (EFO_0001071)[OpenTargets_RNA]"	" 65"	"[proximity_separation] Carcinoma, Ovarian Epithelial (C4721610)[DisGeNET_curated]"	" 63"	"[proximity_centre] Prostatic Neoplasms[PharmGKB_associated]"	"65"	NA	NA
"[proximity_closest] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Up]"	" 67"	NA	NA	"[proximity_separation] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	" 66"	"[proximity_kernel] Endometrioid carcinoma ovary (C0346163)[DisGeNET_curated]"	" 65"	"[proximity_separation] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"65"	NA	NA
"[proximity_centre] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	" 68"	NA	NA	"[proximity_separation] Lung neuroendocrine cancer (LNET)[Intogen]"	" 66"	"[proximity_separation] Ovarian Endometrioid Adenocarcinoma (EFO_1000416)[OpenTargets_literature]"	" 65"	"[proximity_centre] prostate carcinoma (EFO_0001663)[OpenTargets_literature]"	"65"	NA	NA
"[proximity_centre] Malignant neoplasm of breast (C0006142)[DisGeNET_curated]"	" 69"	NA	NA	"[proximity_separation] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_literature]"	" 67"	"[proximity_centre] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	" 67"	"[proximity_centre] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Up]"	"66"	NA	NA
"[proximity_separation] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Down]"	" 72"	NA	NA	"[proximity_centre] Lung neuroendocrine cancer (LNET)[Intogen]"	" 68"	"[proximity_separation] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	" 67"	"[proximity_kernel] Malignant neoplasm of prostate (C0376358)[DisGeNET_curated]"	"67"	NA	NA
"[proximity_centre] Breast adenocarcinoma (C0858252)[DisGeNET_curated]"	" 73"	NA	NA	"[proximity_shortest] Lung neuroendocrine cancer (LNET)[Intogen]"	" 69"	"[proximity_centre] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	" 68"	"[proximity_kernel] prostate adenocarcinoma (EFO_0000673)[OpenTargets_literature]"	"68"	NA	NA
"[proximity_centre] Breast Neoplasms, Male[PharmGKB_associated]"	" 73"	NA	NA	"[proximity_shortest] lung carcinoma (EFO_0001071)[OpenTargets_GA]"	" 69"	"[proximity_kernel] Malignant neoplasm of ovary (C1140680)[DisGeNET_curated]"	" 70"	"[proximity_kernel] prostate carcinoma (EFO_0001663)[OpenTargets_RNA]"	"69"	NA	NA
"[proximity_shortest] breast cancer (MONDO_0007254)[OpenTargets_GA]"	" 74"	NA	NA	"[proximity_closest] lung cancer (MONDO_0008903)[OpenTargets_GA]"	" 69"	"[proximity_centre] Ovarian Serous Adenocarcinoma (C1335177)[DisGeNET_curated]"	" 70"	"[proximity_separation] Malignant neoplasm of prostate (C0376358)[DisGeNET_curated]"	"72"	NA	NA
"[proximity_centre] breast carcinoma (EFO_0000305)[OpenTargets_GA]"	" 74"	NA	NA	"[proximity_centre] lung carcinoma (EFO_0001071)[OpenTargets_GA]"	" 70"	"[proximity_centre] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	" 71"	"[proximity_kernel] prostate cancer (MONDO_0008315)[OpenTargets_literature]"	"74"	NA	NA
"[proximity_centre] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Down]"	" 75"	NA	NA	"[proximity_kernel] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Up]"	" 71"	"[proximity_centre] Malignant neoplasm of ovary (C1140680)[DisGeNET_curated]"	" 72"	"[proximity_separation] Adenocarcinoma of prostate (C0007112)[DisGeNET_curated]"	"74"	NA	NA
"[proximity_centre] triple-negative breast cancer (EFO_0005537)[OpenTargets_GA]"	" 75"	NA	NA	"[proximity_centre] Non small cell lung cancer (NSCLC)[Intogen]"	" 72"	"[proximity_separation] Endometrioid carcinoma ovary (C0346163)[DisGeNET_curated]"	" 73"	"[proximity_separation] prostate carcinoma (EFO_0001663)[OpenTargets_GA]"	"75"	NA	NA
"[proximity_shortest] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Up]"	" 76"	NA	NA	"[proximity_kernel] lung carcinoma (EFO_0001071)[OpenTargets_GA]"	" 73"	"[proximity_centre] ovarian cancer (MONDO_0008170)[OpenTargets_literature]"	" 75"	"[proximity_separation] prostate adenocarcinoma (EFO_0000673)[OpenTargets_GA]"	"76"	NA	NA
"[proximity_centre] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Up]"	" 76"	NA	NA	"[proximity_centre] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_literature]"	" 74"	"[proximity_closest] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	" 75"	"[proximity_separation] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"76"	NA	NA
"[proximity_centre] Breast carcinoma (EFO_0000305)[ThETA]"	" 77"	NA	NA	"[proximity_separation] Lung squamous cell carcinoma (LUSC)[Intogen]"	" 74"	"[proximity_centre] Ovarian Endometrioid Adenocarcinoma (EFO_1000416)[OpenTargets_literature]"	" 76"	"[proximity_separation] prostate carcinoma (EFO_0001663)[OpenTargets_literature]"	"79"	NA	NA
"[proximity_closest] Breast carcinoma (EFO_0000305)[ThETA]"	" 77"	NA	NA	"[proximity_closest] lung carcinoma (EFO_0001071)[ThETA]"	" 74"	"[proximity_centre] Ovarian Mucinous Adenocarcinoma (C1335167)[DisGeNET_curated]"	" 76"	"[proximity_separation] prostate adenocarcinoma (EFO_0000673)[OpenTargets_literature]"	"79"	NA	NA
"[proximity_closest] breast tumor luminal (EFO_0000306)[OpenTargets_literature]"	" 78"	NA	NA	"[proximity_kernel] Non-Small Cell Lung Carcinoma (C0007131)[DisGeNET_curated]"	" 75"	"[proximity_centre] ovarian clear cell cancer (MONDO_0000548)[OpenTargets_literature]"	" 78"	"[proximity_separation] metastatic prostate cancer (EFO_0000196)[OpenTargets_literature]"	"81"	NA	NA
"[proximity_centre] Breast Carcinoma (C0678222)[DisGeNET_curated]"	" 78"	NA	NA	"[proximity_kernel] lung cancer (MONDO_0008903)[OpenTargets_GA]"	" 76"	"[proximity_centre] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	" 79"	"[proximity_separation] Prostate Small Cell Carcinoma (EFO_1000499)[OpenTargets_literature]"	"82"	NA	NA
"[proximity_centre] Invasive Ductal Breast Carcinoma (C1134719)[DisGeNET_curated]"	" 79"	NA	NA	"[proximity_shortest] lung cancer (MONDO_0008903)[OpenTargets_GA]"	" 77"	"[proximity_centre] ovarian carcinoma (EFO_0001075)[OpenTargets_literature]"	" 80"	"[proximity_separation] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Up]"	"83"	NA	NA
"[proximity_kernel] breast carcinoma (EFO_0000305)[OpenTargets_RNA]"	" 80"	NA	NA	"[proximity_closest] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	" 78"	"[proximity_separation] Ovarian Serous Adenocarcinoma (C1335177)[DisGeNET_curated]"	" 84"	"[proximity_separation] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Down]"	"84"	NA	NA
"[proximity_centre] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Up]"	" 81"	NA	NA	"[proximity_centre] lung cancer (MONDO_0008903)[OpenTargets_GA]"	" 80"	"[proximity_kernel] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	" 85"	NA	NA	NA	NA
"[proximity_closest] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	" 81"	NA	NA	"[proximity_kernel] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_RNA]"	" 81"	"[proximity_kernel] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	" 85"	NA	NA	NA	NA
"[proximity_centre] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	" 85"	NA	NA	"[proximity_centre] lung carcinoma (EFO_0001071)[OpenTargets_literature]"	" 81"	"[proximity_kernel] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	" 86"	NA	NA	NA	NA
"[proximity_centre] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Down]"	" 85"	NA	NA	"[proximity_centre] lung cancer (MONDO_0008903)[OpenTargets_literature]"	" 82"	"[proximity_kernel] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	" 89"	NA	NA	NA	NA
"[proximity_centre] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	" 87"	NA	NA	"[proximity_closest] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_GA]"	" 83"	"[proximity_kernel] ovarian carcinoma (EFO_0001075)[OpenTargets_literature]"	" 91"	NA	NA	NA	NA
"[proximity_separation] breast cancer (MONDO_0007254)[OpenTargets_literature]"	" 87"	NA	NA	"[proximity_centre] small cell lung carcinoma (EFO_0000702)[OpenTargets_literature]"	" 83"	"[proximity_separation] Malignant neoplasm of ovary (C1140680)[DisGeNET_curated]"	" 91"	NA	NA	NA	NA
"[proximity_kernel] breast tumor luminal (EFO_0000306)[OpenTargets_literature]"	" 88"	NA	NA	"[proximity_closest] lung carcinoma (EFO_0001071)[OpenTargets_GA]"	" 84"	"[proximity_separation] Ovarian Mucinous Adenocarcinoma (C1335167)[DisGeNET_curated]"	" 92"	NA	NA	NA	NA
"[proximity_separation] breast carcinoma (EFO_0000305)[OpenTargets_RNA]"	" 90"	NA	NA	"[proximity_separation] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	" 86"	"[proximity_separation] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	" 92"	NA	NA	NA	NA
"[proximity_centre] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	" 90"	NA	NA	"[proximity_kernel] lung cancer (MONDO_0008903)[OpenTargets_literature]"	" 93"	"[proximity_separation] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	" 93"	NA	NA	NA	NA
"[proximity_centre] breast cancer (MONDO_0007254)[OpenTargets_literature]"	" 90"	NA	NA	"[proximity_kernel] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_literature]"	" 94"	"[proximity_separation] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	" 94"	NA	NA	NA	NA
"[proximity_separation] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	" 92"	NA	NA	"[proximity_kernel] small cell lung carcinoma (EFO_0000702)[OpenTargets_literature]"	" 96"	"[proximity_separation] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	" 95"	NA	NA	NA	NA
"[proximity_separation] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	" 94"	NA	NA	"[proximity_separation] Non-Small Cell Lung Carcinoma (C0007131)[DisGeNET_curated]"	" 97"	"[proximity_separation] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	" 96"	NA	NA	NA	NA
"[proximity_kernel] Breast Carcinoma (C0678222)[DisGeNET_curated]"	" 95"	NA	NA	"[proximity_separation] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_GA]"	" 98"	"[proximity_separation] ovarian cancer (MONDO_0008170)[OpenTargets_literature]"	" 96"	NA	NA	NA	NA
"[proximity_kernel] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Down]"	" 96"	NA	NA	"[proximity_separation] lung carcinoma (EFO_0001071)[OpenTargets_GA]"	" 99"	"[proximity_separation] ovarian carcinoma (EFO_0001075)[OpenTargets_literature]"	" 98"	NA	NA	NA	NA
"[proximity_kernel] Breast Neoplasms, Male[PharmGKB_associated]"	" 98"	NA	NA	"[proximity_separation] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_RNA]"	" 99"	"[proximity_separation] Ovarian carcinoma (EFO_0001075)[ThETA]"	"100"	NA	NA	NA	NA
"[proximity_kernel] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Up]"	"101"	NA	NA	"[proximity_separation] small cell lung carcinoma (EFO_0000702)[OpenTargets_RNA]"	" 99"	NA	NA	NA	NA	NA	NA
"[proximity_kernel] Breast adenocarcinoma (BRCA)[Intogen]"	"102"	NA	NA	"[proximity_separation] lung cancer (MONDO_0008903)[OpenTargets_GA]"	"100"	NA	NA	NA	NA	NA	NA
"[proximity_kernel] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	"102"	NA	NA	"[proximity_separation] lung carcinoma (EFO_0001071)[OpenTargets_literature]"	"101"	NA	NA	NA	NA	NA	NA
"[proximity_separation] Breast adenocarcinoma (C0858252)[DisGeNET_curated]"	"102"	NA	NA	"[proximity_separation] lung carcinoma (EFO_0001071)[OpenTargets_RNA]"	"102"	NA	NA	NA	NA	NA	NA
"[proximity_separation] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	"105"	NA	NA	"[proximity_separation] small cell lung carcinoma (EFO_0000702)[OpenTargets_literature]"	"103"	NA	NA	NA	NA	NA	NA
"[proximity_separation] breast cancer (MONDO_0007254)[OpenTargets_GA]"	"105"	NA	NA	"[proximity_separation] lung cancer (MONDO_0008903)[OpenTargets_literature]"	"104"	NA	NA	NA	NA	NA	NA
"[proximity_separation] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	"106"	NA	NA	"[proximity_separation] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Down]"	"105"	NA	NA	NA	NA	NA	NA
"[proximity_separation] breast tumor luminal (EFO_0000306)[OpenTargets_literature]"	"107"	NA	NA	"[proximity_separation] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Up]"	"106"	NA	NA	NA	NA	NA	NA
"[proximity_separation] triple-negative breast cancer (EFO_0005537)[OpenTargets_GA]"	"108"	NA	NA	"[proximity_separation] Non small cell lung cancer (NSCLC)[Intogen]"	"108"	NA	NA	NA	NA	NA	NA
"[proximity_separation] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	"110"	NA	NA	"[proximity_separation] lung carcinoma (EFO_0001071)[ThETA]"	"110"	NA	NA	NA	NA	NA	NA
"[proximity_separation] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Up]"	"111"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_separation] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Up]"	"113"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_separation] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Down]"	"113"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_separation] Breast Neoplasms, Male[PharmGKB_associated]"	"114"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_separation] Breast carcinoma (EFO_0000305)[ThETA]"	"115"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
