"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	" 63"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	" 63"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 64"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	" 63"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 64"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 63"
"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	" 64"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	" 64"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 65"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	" 64"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	" 65"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 64"
"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 65"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	" 65"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	" 66"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	" 65"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	" 66"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	" 65"
"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 66"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	" 66"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 67"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	" 66"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	" 67"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 66"
"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	" 67"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 67"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 68"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 67"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	" 68"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 67"
"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	" 68"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 68"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 69"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 68"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	" 69"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 68"
"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 69"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	" 69"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 70"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	" 69"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	" 70"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 69"
"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 70"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	" 70"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 71"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	" 70"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	" 71"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	" 70"
"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 71"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 71"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 72"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 71"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	" 72"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	" 71"
"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 72"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 72"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 73"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 72"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	" 73"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 72"
"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 73"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 73"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 74"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 73"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	" 74"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 73"
"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 74"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 74"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 75"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 74"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	" 75"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	" 74"
"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 75"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 75"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 76"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 75"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	" 76"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	" 75"
"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	" 76"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 76"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 77"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 76"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	" 77"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 76"
"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	" 77"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 77"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 78"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 77"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	" 78"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	" 77"
"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	" 78"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	" 78"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 79"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	" 78"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	" 79"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 78"
"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	" 79"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	" 79"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 80"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	" 79"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	" 80"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 79"
"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	" 80"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	" 80"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 81"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	" 80"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	" 81"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 79"
"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	" 81"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	" 81"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 82"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	" 81"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 81"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 80"
"Naproxen Action Pathway (SMP0000120) (Drug Action)"	" 82"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	" 82"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 83"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	" 82"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	" 82"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	" 81"
"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	" 83"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	" 83"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 84"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	" 83"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	" 83"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 82"
"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	" 84"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	" 84"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 85"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	" 84"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	" 84"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 84"
"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	" 85"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	" 85"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 86"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	" 85"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	" 85"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 85"
"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	" 86"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	" 86"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 87"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	" 86"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	" 86"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 86"
"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	" 87"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	" 87"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	" 88"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	" 87"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	" 87"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 87"
"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	" 88"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	" 88"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	" 89"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	" 88"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	" 88"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 88"
"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	" 89"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	" 89"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	" 90"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	" 89"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	" 89"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 89"
"Salsalate Action Pathway (SMP0000707) (Drug Action)"	" 90"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	" 90"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	" 91"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	" 90"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 90"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	" 90"
"Sulindac Action Pathway (SMP0000094) (Drug Action)"	" 91"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	" 91"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	" 92"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	" 91"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 91"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 91"
"Suprofen Action Pathway (SMP0000101) (Drug Action)"	" 92"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	" 92"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	" 93"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	" 92"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 92"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 92"
"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	" 93"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	" 93"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	" 94"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	" 93"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 93"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 93"
"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	" 94"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	" 94"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	" 95"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	" 94"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	" 94"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 94"
"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	" 95"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	" 95"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	" 96"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	" 95"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	" 95"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 95"
"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	" 96"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	" 96"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	" 97"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	" 96"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	" 96"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 96"
"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	" 97"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	" 97"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	" 98"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	" 97"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	" 97"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 97"
"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 98"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	" 98"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	" 99"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	" 98"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	" 98"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 98"
"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"101"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	" 99"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"100"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 98"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	" 99"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 99"
"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"102"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"100"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"100"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	" 99"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"100"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"100"
"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"103"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"101"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"101"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 99"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	"101"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"101"
"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"104"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"102"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"102"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"100"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"102"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"102"
"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"105"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"103"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"103"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"101"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	"102"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"103"
"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"106"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"104"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"104"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"102"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	"103"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"104"
"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"107"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"105"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"104"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"103"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	"104"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"105"
"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"108"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"106"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"105"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"104"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	"105"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"106"
"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"109"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"107"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"106"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"105"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	"106"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"107"
"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"110"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"108"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"107"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"106"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	"107"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"108"
"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"111"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"109"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"108"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"107"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"108"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"109"
"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"112"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"110"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"109"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"108"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	"109"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"110"
"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"113"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"111"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"110"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"109"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	"110"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"111"
"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"114"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"112"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"111"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"110"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"111"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"112"
"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"115"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"113"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"112"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"111"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"112"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"113"
"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"116"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"114"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"113"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"112"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	"113"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"114"
"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"117"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"115"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"114"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"113"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	"114"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"115"
"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"118"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"116"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"115"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"114"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	"115"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"116"
"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"119"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"117"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"116"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"115"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	"116"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"117"
"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"120"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"118"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"117"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"116"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	"117"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"118"
"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"121"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"119"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"118"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"117"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"118"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"119"
"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"122"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"120"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"119"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"118"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	"119"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"120"
"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"123"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"121"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"120"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"119"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"120"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"121"
"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"124"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"122"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"121"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"120"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"121"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"122"
"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"125"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"123"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"122"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"121"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"122"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"123"
"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"126"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"124"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"123"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"122"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"123"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"124"
"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"127"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"125"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"124"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"123"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"124"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"125"
"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"128"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"126"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"125"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"124"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"125"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"126"
