"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 68"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 79"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	" 80"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	" 70"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 73"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 64"
"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 68"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 80"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 80"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 70"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 75"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 65"
"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 69"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	" 80"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 80"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 70"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 75"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	" 65"
"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 69"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	" 81"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 81"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	" 72"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 76"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 66"
"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 70"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	" 82"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 81"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 72"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 77"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 66"
"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	" 71"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 82"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 82"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 73"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	" 77"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	" 66"
"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 71"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 83"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	" 82"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 73"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	" 78"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 67"
"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 72"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 83"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 83"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 73"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 78"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 68"
"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 72"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 83"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 83"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 74"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 78"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 70"
"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 73"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 84"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 83"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 75"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 80"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 70"
"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 74"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	" 84"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	" 84"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 76"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 80"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 70"
"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 74"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	" 85"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 84"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 76"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 80"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	" 71"
"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 75"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	" 85"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 84"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 79"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	" 81"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 71"
"Quinidine Action Pathway (SMP0000323) (Drug Action)"	" 75"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 86"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 84"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 80"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	" 81"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 72"
"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 77"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 86"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 86"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 82"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 82"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	" 72"
"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 78"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 87"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 86"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 82"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	" 82"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 72"
"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 78"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 87"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	" 86"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 83"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 82"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 72"
"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 78"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 88"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 86"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 84"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 83"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 74"
"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 79"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 88"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	" 87"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 84"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 83"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 74"
"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 80"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	" 89"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 88"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 85"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 84"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 74"
"Practolol Action Pathway (SMP0000669) (Drug Action)"	" 81"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 90"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 88"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 85"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 85"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	" 75"
"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 82"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	" 90"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 89"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	" 86"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	" 85"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	" 75"
"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 83"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 92"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	" 89"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 87"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 86"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 79"
"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	" 83"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 92"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	" 90"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 90"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	" 86"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 80"
"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 84"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 92"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 90"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	" 91"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 86"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 80"
"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 84"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 93"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 91"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	" 92"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 86"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 81"
"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 88"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	" 94"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 91"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	" 93"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 87"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 86"
"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 93"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 94"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 91"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	" 93"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 87"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	" 98"
"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 94"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 94"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 92"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	" 94"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 87"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	" 99"
"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 97"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	" 95"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 92"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	" 94"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 87"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 99"
"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 98"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 95"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 93"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 96"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	" 88"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"100"
"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 99"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 96"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 94"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	" 96"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 88"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"101"
"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"100"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 96"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 94"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 97"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 89"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"103"
"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"101"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 96"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	" 94"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	" 97"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 90"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"104"
"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"102"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	" 97"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 94"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	" 97"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 91"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"105"
"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"104"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 97"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 95"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	" 98"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	" 91"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"105"
"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"105"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 98"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	" 95"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 99"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	" 92"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"105"
"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"105"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	" 99"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	" 96"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 99"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	" 92"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"105"
"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"105"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	" 99"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 96"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"100"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	" 93"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"106"
"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"106"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"100"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	" 97"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"100"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 93"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"107"
"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"107"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"100"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	" 97"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"101"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 94"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"107"
"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"108"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	"101"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 98"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"101"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 94"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"108"
"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"108"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"101"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 98"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	"102"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	" 96"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"108"
"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"108"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"101"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"100"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"102"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 96"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"109"
"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"109"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"102"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"100"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"103"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 97"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"109"
"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"110"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"102"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"100"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"104"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	" 98"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"109"
"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"111"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	"103"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"101"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"104"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 98"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"110"
"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"111"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"103"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"102"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"105"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 99"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"111"
"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"111"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"104"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"102"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"105"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 99"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"111"
"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"112"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"105"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"102"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"106"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"100"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"111"
"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"113"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"106"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"103"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"107"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"100"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"112"
"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"113"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"106"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"104"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"109"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"100"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"113"
"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"115"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"107"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"105"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"109"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"101"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"113"
"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"115"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	"107"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"106"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"109"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"101"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"114"
"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"116"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	"108"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	"107"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"111"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"102"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"114"
"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"117"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"109"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"108"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"111"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"102"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"115"
"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"117"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"109"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"109"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"112"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"102"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"115"
"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"118"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"110"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"109"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"112"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"107"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"115"
"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"118"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"110"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"111"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"113"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"108"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"116"
"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"118"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"111"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	"111"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"114"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"109"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"116"
"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"119"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"111"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"111"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"115"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	"111"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"117"
"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"119"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	"111"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"113"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"115"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"111"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"117"
"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"120"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"111"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"114"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"116"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"111"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"117"
"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"120"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"112"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"115"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"117"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"112"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"118"
"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"121"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"112"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"115"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"117"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"114"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"119"
