"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	" 63"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	" 66"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	" 63"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 63"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	" 63"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 63"
"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	" 64"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	" 67"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 64"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 64"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 64"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 64"
"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	" 65"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 68"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 65"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	" 65"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 65"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	" 65"
"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 66"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 69"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 66"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 66"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 66"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 66"
"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 67"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	" 70"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 67"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 67"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 67"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 67"
"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	" 68"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	" 71"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 68"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 68"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 68"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 68"
"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	" 69"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 72"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 69"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 69"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 69"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 69"
"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 70"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 73"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 70"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 70"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 70"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	" 70"
"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 71"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 74"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 71"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 71"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 71"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	" 71"
"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 72"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 75"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 72"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 72"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 72"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 72"
"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 73"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 76"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 73"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 73"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 73"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 73"
"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 74"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 77"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 74"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 74"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 74"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	" 74"
"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 75"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 78"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 75"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 75"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 75"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	" 75"
"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 76"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	" 79"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 76"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 76"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 76"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 76"
"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	" 77"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	" 80"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 77"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 77"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 77"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	" 77"
"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	" 78"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	" 81"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 78"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 78"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 78"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 78"
"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	" 79"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	" 82"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 79"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 79"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 79"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 79"
"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	" 80"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	" 83"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 80"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 80"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 80"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 80"
"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	" 81"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	" 84"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 81"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 81"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 81"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	" 81"
"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	" 82"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	" 85"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 82"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 82"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 82"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 82"
"Naproxen Action Pathway (SMP0000120) (Drug Action)"	" 83"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	" 86"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 83"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 83"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 83"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 83"
"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	" 84"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	" 87"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 84"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 84"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 84"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 84"
"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	" 85"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	" 88"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	" 85"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 85"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	" 85"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 85"
"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	" 86"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	" 89"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	" 86"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 86"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	" 86"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 86"
"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	" 87"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	" 90"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	" 87"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	" 87"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	" 87"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 87"
"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	" 88"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	" 91"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	" 88"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	" 88"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	" 88"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 88"
"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	" 89"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	" 92"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	" 89"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	" 89"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	" 89"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 89"
"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	" 90"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	" 93"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	" 90"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	" 90"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	" 90"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	" 90"
"Salsalate Action Pathway (SMP0000707) (Drug Action)"	" 91"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	" 94"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	" 91"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	" 91"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	" 91"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 91"
"Sulindac Action Pathway (SMP0000094) (Drug Action)"	" 92"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	" 95"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	" 92"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	" 92"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	" 92"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 92"
"Suprofen Action Pathway (SMP0000101) (Drug Action)"	" 93"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	" 96"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	" 93"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	" 93"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	" 93"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 93"
"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	" 94"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	" 97"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	" 94"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	" 94"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	" 94"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 94"
"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	" 95"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 98"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	" 95"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	" 95"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	" 95"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 95"
"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	" 96"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	" 98"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	" 96"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	" 96"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	" 96"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 96"
"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	" 97"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 99"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	" 97"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	" 97"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	" 97"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 97"
"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	" 98"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	" 99"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	" 98"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	" 98"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	" 98"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 98"
"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"101"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"100"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	" 99"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	" 99"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	" 99"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 99"
"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"102"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	"100"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"100"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"100"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"100"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"100"
"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"103"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"100"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"101"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"101"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"101"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"101"
"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"104"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"101"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"102"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"102"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"103"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"102"
"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"105"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"102"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"103"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"103"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"104"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"103"
"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"106"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"103"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"104"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"103"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	"105"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"104"
"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"107"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"104"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"105"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"104"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	"106"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"105"
"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"108"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"105"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"106"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"105"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	"107"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"106"
"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"109"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"106"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"107"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"106"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	"108"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"107"
"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"110"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"107"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"108"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"107"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	"109"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"108"
"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"111"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"108"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"109"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"108"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	"110"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"109"
"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"112"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"109"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"110"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"109"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"111"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"110"
"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"113"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"110"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"111"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"110"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	"112"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"111"
"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"114"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"111"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"112"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"111"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	"113"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"112"
"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"115"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"112"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"113"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"112"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"114"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"113"
"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"116"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"113"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"114"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"113"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"115"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"114"
"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"117"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"114"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"115"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"114"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	"116"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"115"
"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"118"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"115"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"116"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"115"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	"117"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"116"
"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"119"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"116"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"117"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"116"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	"118"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"117"
"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"120"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"117"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"118"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"117"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	"119"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"118"
"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"121"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"118"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"119"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"118"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	"120"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"119"
"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"122"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"119"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"120"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"119"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"121"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"120"
"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"123"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"120"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"121"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"120"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	"122"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"121"
"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"124"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"121"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"122"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"121"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"123"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"122"
"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"125"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"122"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"123"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"122"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"124"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"123"
"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"126"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"123"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"124"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"123"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"125"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"124"
"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"127"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"124"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"125"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"124"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"126"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"125"
"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"128"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"125"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"126"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"125"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"127"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"126"
