"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Suprofen Action Pathway (SMP0000101) (Drug Action)"	" 72"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 77"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 65"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 65"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	" 75"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 62"
"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 72"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	" 77"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 65"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 67"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 75"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 63"
"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	" 73"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 78"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 66"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 68"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 75"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 64"
"Sulindac Action Pathway (SMP0000094) (Drug Action)"	" 74"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 78"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	" 67"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 69"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 76"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 65"
"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	" 74"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 79"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 67"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 70"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	" 76"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 65"
"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 75"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 79"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 68"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 70"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	" 76"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 65"
"Salsalate Action Pathway (SMP0000707) (Drug Action)"	" 75"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 80"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 69"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 71"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 77"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 66"
"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	" 76"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 81"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 69"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 71"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 78"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 66"
"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	" 77"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 81"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 70"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	" 74"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 78"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 67"
"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 79"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	" 81"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	" 72"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 74"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 79"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 67"
"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	" 79"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	" 82"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 72"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 74"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 80"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 68"
"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	" 80"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 82"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 73"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 74"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 80"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 68"
"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	" 80"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 82"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 73"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 74"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 80"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 69"
"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 81"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 82"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 74"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	" 75"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 81"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 70"
"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 82"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	" 83"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 75"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 76"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 81"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 71"
"Naproxen Action Pathway (SMP0000120) (Drug Action)"	" 82"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	" 83"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 77"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 76"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 82"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 71"
"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 83"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 84"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 77"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 76"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 83"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	" 72"
"Sotalol Action Pathway (SMP0000660) (Drug Action)"	" 83"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	" 85"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 78"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 77"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 84"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 74"
"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	" 84"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 86"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 78"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 78"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 84"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 75"
"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 85"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 86"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 79"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 80"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	" 84"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 76"
"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	" 85"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	" 87"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	" 81"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 81"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 85"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 77"
"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 85"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 87"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 81"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 81"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 85"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	" 78"
"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 86"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 88"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	" 81"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 82"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 85"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 79"
"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	" 86"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 89"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 82"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	" 82"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	" 85"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 79"
"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 87"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 89"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 83"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 85"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 86"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 80"
"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	" 90"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 90"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 84"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 85"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 87"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 81"
"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 90"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 91"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 85"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	" 88"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 87"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 83"
"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 91"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 91"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 88"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 93"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	" 87"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 99"
"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 91"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	" 91"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 91"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	" 93"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 88"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"100"
"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 91"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 92"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 94"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"100"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 91"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"102"
"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 92"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	" 92"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 97"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"100"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 93"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"102"
"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 92"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 93"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	" 98"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	"101"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	" 93"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"103"
"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 93"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 93"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"100"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"101"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 94"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"103"
"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 94"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	" 93"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"103"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"102"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	" 94"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"103"
"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 94"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	" 93"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"104"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"103"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 97"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"104"
"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 95"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 94"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"105"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"104"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 97"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"104"
"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 95"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	" 94"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"106"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"107"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 98"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"105"
"Pindolol Action Pathway (SMP0000306) (Drug Action)"	" 96"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 95"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"106"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"108"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"100"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"106"
"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 96"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 95"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"107"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"109"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	"101"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"107"
"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 97"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	" 96"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"107"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"110"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"102"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"108"
"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 97"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 96"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"108"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"111"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"102"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"109"
"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 98"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 97"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"111"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"112"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"103"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"110"
"Tocainide Action Pathway (SMP0000330) (Drug Action)"	" 98"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 98"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"111"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"112"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"103"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"110"
"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 99"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 99"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"111"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"113"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"104"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"111"
"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 99"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 99"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"112"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"113"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"104"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"113"
"Practolol Action Pathway (SMP0000669) (Drug Action)"	"100"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 99"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"112"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"113"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"105"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"113"
"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"100"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"100"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"113"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"116"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"105"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"114"
"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	"100"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"100"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"113"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"116"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"106"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"114"
"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"101"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"101"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"114"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"116"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"106"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"114"
"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"101"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"101"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"114"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"117"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"107"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"115"
"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"101"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"101"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"114"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"117"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"109"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"115"
"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"102"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"101"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"116"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"118"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"110"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"115"
"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"103"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"102"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"117"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"118"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"111"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"116"
"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"103"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"102"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"117"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"119"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"111"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"116"
"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"104"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"103"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"118"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"121"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"111"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"119"
"Carteolol Action Pathway (SMP0000658) (Drug Action)"	"104"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"104"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"119"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"121"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"112"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"119"
"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"104"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"104"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"120"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"122"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"113"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"120"
"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"104"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"104"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"120"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"122"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"114"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"121"
"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	"105"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"106"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"121"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"123"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"114"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"122"
"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"106"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"106"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"122"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"123"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"114"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"122"
"Atenolol Action Pathway (SMP0000298) (Drug Action)"	"108"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"108"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"122"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"123"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"115"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"124"
"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"109"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"108"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	"122"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"123"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"117"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"124"
"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"110"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	"110"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"123"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"124"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"118"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"125"
"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"117"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	"110"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"123"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"124"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"118"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"125"
"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"121"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	"112"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"123"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"124"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"118"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"126"
