"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 64"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 64"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 64"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 64"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 64"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 64"
"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 65"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 65"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 65"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 65"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 65"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 65"
"Etoposide Action Pathway (SMP0000442) (Drug Action)"	" 66"	"Etoposide Action Pathway (SMP0000442) (Drug Action)"	" 66"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 66"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 66"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 66"	"Etoposide Action Pathway (SMP0000442) (Drug Action)"	" 66"
"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 67"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 67"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 67"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 67"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 67"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 67"
"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 68"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 68"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 68"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 68"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 68"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 68"
"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 69"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 69"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 69"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 69"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 69"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 69"
"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 70"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 70"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 70"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 70"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 70"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 70"
"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 71"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 71"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 71"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 71"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 71"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 71"
"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 72"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 72"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 72"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 72"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 72"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 72"
"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 73"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 73"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 73"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 73"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 73"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 73"
"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 74"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 74"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 74"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 74"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 74"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 74"
"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 75"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 75"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 75"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 75"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 75"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 75"
"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 76"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 76"	"Gemcitabine Action Pathway (SMP0000446) (Drug Action)"	" 76"	"Gemcitabine Action Pathway (SMP0000446) (Drug Action)"	" 76"	"Gemcitabine Action Pathway (SMP0000446) (Drug Action)"	" 76"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 76"
"Gemcitabine Action Pathway (SMP0000446) (Drug Action)"	" 77"	"Gemcitabine Action Pathway (SMP0000446) (Drug Action)"	" 77"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 77"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 77"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 77"	"Gemcitabine Action Pathway (SMP0000446) (Drug Action)"	" 77"
"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 78"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 78"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 78"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 78"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 78"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 78"
"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 79"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 79"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 79"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 79"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 79"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 79"
"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 80"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 80"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 80"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 80"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 80"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 80"
"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 81"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 81"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 81"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 81"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 81"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 81"
"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 82"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 82"	"Ibuprofen Action Pathway (SMP0000086) (Drug Action)"	" 82"	"Ibuprofen Action Pathway (SMP0000086) (Drug Action)"	" 82"	"Ibuprofen Action Pathway (SMP0000086) (Drug Action)"	" 82"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 82"
"Ibuprofen Action Pathway (SMP0000086) (Drug Action)"	" 83"	"Ibuprofen Action Pathway (SMP0000086) (Drug Action)"	" 83"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 83"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 83"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 83"	"Ibuprofen Action Pathway (SMP0000086) (Drug Action)"	" 83"
"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 84"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 84"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 84"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 84"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 84"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 84"
"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 85"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 85"	"Imatinib Inhibition of BCR-ABL (SMP0031694) (Drug Action)"	" 85"	"Imatinib Inhibition of BCR-ABL (SMP0031694) (Drug Action)"	" 85"	"Imatinib Inhibition of BCR-ABL (SMP0031694) (Drug Action)"	" 85"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 85"
"Imatinib Inhibition of BCR-ABL (SMP0031694) (Drug Action)"	" 86"	"Imatinib Inhibition of BCR-ABL (SMP0031694) (Drug Action)"	" 86"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 86"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 86"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 86"	"Imatinib Inhibition of BCR-ABL (SMP0031694) (Drug Action)"	" 86"
"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 87"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 87"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 87"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 87"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 87"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 87"
"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 88"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 88"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 88"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 88"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 88"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 88"
"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 89"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 89"	"Irinotecan Action Pathway (SMP0000433) (Drug Action)"	" 89"	"Irinotecan Action Pathway (SMP0000433) (Drug Action)"	" 89"	"Irinotecan Action Pathway (SMP0000433) (Drug Action)"	" 89"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 89"
"Irinotecan Action Pathway (SMP0000433) (Drug Action)"	" 90"	"Irinotecan Action Pathway (SMP0000433) (Drug Action)"	" 90"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 90"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 90"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 90"	"Irinotecan Action Pathway (SMP0000433) (Drug Action)"	" 90"
"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 91"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 91"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 91"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 91"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 91"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 91"
"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 92"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 92"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 92"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 92"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 92"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 92"
"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 93"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 93"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 93"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 93"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 93"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 93"
"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 94"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 94"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 94"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 94"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 94"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 94"
"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 95"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 95"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 95"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 95"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 95"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 95"
"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 96"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 96"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 96"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 96"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 96"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 96"
"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 97"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 97"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 97"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 97"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 97"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 97"
"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 98"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 98"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 98"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 98"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 98"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 98"
"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 99"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 99"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 99"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 99"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 99"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 99"
"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"100"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"100"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"100"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"100"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"100"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"100"
"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"101"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"101"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"101"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"101"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"101"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"101"
"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"102"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"102"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	"102"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	"102"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	"102"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"102"
"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	"103"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	"103"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"103"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"103"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"103"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	"103"
"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"104"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"104"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	"104"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	"104"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	"104"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"104"
"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	"105"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	"105"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"105"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"105"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"105"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	"105"
"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"106"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"106"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"106"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"106"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"106"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"106"
"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"107"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"107"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"107"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"107"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"107"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"107"
"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"108"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"108"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"108"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"108"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"108"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"108"
"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"109"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"109"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"109"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"109"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"109"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"109"
"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"110"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"110"	"Mercaptopurine Action Pathway (SMP0000428) (Drug Action)"	"110"	"Mercaptopurine Action Pathway (SMP0000428) (Drug Action)"	"110"	"Mercaptopurine Action Pathway (SMP0000428) (Drug Action)"	"110"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"110"
"Mercaptopurine Action Pathway (SMP0000428) (Drug Action)"	"111"	"Mercaptopurine Action Pathway (SMP0000428) (Drug Action)"	"111"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	"111"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	"111"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	"111"	"Mercaptopurine Action Pathway (SMP0000428) (Drug Action)"	"111"
"Methadone Action Pathway (SMP0000408) (Drug Action)"	"112"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	"112"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"112"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"112"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"112"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	"112"
"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"113"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"113"	"Methotrexate Action Pathway (SMP0000432) (Drug Action)"	"113"	"Methotrexate Action Pathway (SMP0000432) (Drug Action)"	"113"	"Methotrexate Action Pathway (SMP0000432) (Drug Action)"	"113"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"113"
"Methotrexate Action Pathway (SMP0000432) (Drug Action)"	"114"	"Methotrexate Action Pathway (SMP0000432) (Drug Action)"	"114"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"114"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"114"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"114"	"Methotrexate Action Pathway (SMP0000432) (Drug Action)"	"114"
"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"115"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"115"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"115"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"115"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"115"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"115"
"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"116"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"116"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"116"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"116"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"116"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"116"
"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"117"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"117"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"117"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"117"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"117"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"117"
"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"118"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"118"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"118"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"118"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"118"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"118"
"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"119"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"119"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	"119"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	"119"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	"119"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"119"
"Morphine Action Pathway (SMP0000406) (Drug Action)"	"120"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	"120"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"120"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"120"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"120"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	"120"
"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"121"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"121"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"121"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"121"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"121"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"121"
"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"122"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"122"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	"122"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	"122"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	"122"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"122"
"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	"123"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	"123"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"123"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"123"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"123"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	"123"
"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"124"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"124"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"124"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"124"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"124"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"124"
"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"125"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"125"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"125"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"125"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"125"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"125"
"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"126"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"126"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"126"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"126"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"126"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"126"
"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"127"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"127"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"127"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"127"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"127"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"127"
