"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 64"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 77"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 69"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 65"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 70"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 62"
"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 65"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 77"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 70"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 66"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 71"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 63"
"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 67"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 77"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 70"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 67"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	" 71"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 63"
"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 67"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 78"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	" 72"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 67"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 72"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 64"
"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 69"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 79"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	" 73"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 67"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 72"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 65"
"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 69"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 79"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 73"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 68"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 73"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 68"
"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 69"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	" 81"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 74"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 68"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 74"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	" 69"
"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 69"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 82"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 74"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 69"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 74"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	" 70"
"Quinidine Action Pathway (SMP0000323) (Drug Action)"	" 70"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 83"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 74"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 69"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 77"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 70"
"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 71"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	" 85"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 74"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	" 69"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 77"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 71"
"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 71"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	" 85"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	" 75"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 69"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 77"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 72"
"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 72"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 87"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 75"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 70"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 78"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 72"
"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 73"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	" 87"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 76"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 70"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 78"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 73"
"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 73"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 88"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 77"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 72"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 79"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 73"
"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 74"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	" 88"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	" 78"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 73"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 79"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 74"
"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 74"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	" 88"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 79"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 73"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	" 79"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 75"
"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 75"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	" 89"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 79"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 74"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 81"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 75"
"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	" 75"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 89"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 80"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	" 75"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 82"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 76"
"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	" 76"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 89"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 80"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 76"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 82"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 76"
"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 78"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 90"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 81"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 77"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 82"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 77"
"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 78"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 90"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 82"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 79"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 84"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 77"
"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 79"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	" 90"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 82"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 80"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 84"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 77"
"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 79"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 91"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 82"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 80"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 84"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 78"
"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 81"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 91"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 83"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 81"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 85"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	" 78"
"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 81"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 91"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 84"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 82"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	" 86"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 79"
"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 82"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 92"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 85"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 83"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 86"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 80"
"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 86"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 92"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 88"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 84"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 88"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 81"
"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"102"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	" 93"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	" 88"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 95"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 89"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	" 96"
"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"102"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	" 93"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 89"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	" 97"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 89"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 98"
"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"102"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 93"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 90"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 98"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 89"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 98"
"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"103"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 96"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 92"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"100"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 91"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 99"
"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"104"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 96"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 93"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"101"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 91"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 99"
"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"107"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	" 96"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	" 94"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"101"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	" 91"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"100"
"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"108"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	" 96"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 94"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"102"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 93"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"100"
"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"108"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	" 97"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	" 95"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"103"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 93"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"101"
"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"108"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 99"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 95"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"104"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 96"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"101"
"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"109"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 99"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 95"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"104"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 96"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"101"
"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"109"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"100"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 96"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"105"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 99"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"103"
"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"109"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"101"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 97"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"106"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	" 99"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"105"
"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"110"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"101"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	" 97"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"106"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"100"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"105"
"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"111"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"101"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 97"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"108"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"100"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"106"
"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"111"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"101"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	" 98"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"108"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"101"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"106"
"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"112"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"102"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 99"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"109"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"101"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"107"
"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"113"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"103"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"100"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"110"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"102"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"108"
"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"113"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"103"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"101"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"111"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"102"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"109"
"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"114"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"103"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"103"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"111"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"102"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"110"
"Procaine Action Pathway (SMP0000402) (Drug Action)"	"114"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"103"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"103"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"112"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"103"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"110"
"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"115"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"104"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"105"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"112"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"104"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"111"
"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"117"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"104"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"106"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"113"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"104"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"111"
"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"117"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"105"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"107"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"113"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"106"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"112"
"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"118"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"105"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"107"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"113"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"106"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"112"
"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"118"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"105"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"108"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"114"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"107"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"113"
"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"119"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	"106"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"108"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"114"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"109"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"113"
"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"119"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"106"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"109"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"115"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"110"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"114"
"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"120"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"107"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"109"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"115"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"110"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"114"
"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"120"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"107"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"110"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"116"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"110"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"115"
"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"120"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"107"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"112"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"116"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"112"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"116"
"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"121"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"108"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"113"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"117"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"114"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"116"
"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"121"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"108"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"113"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"118"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"115"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"117"
"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"122"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"109"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"113"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"119"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"116"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"118"
"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"122"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"109"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"115"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"121"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"116"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"118"
"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"123"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"109"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"116"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"122"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"117"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"119"
"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"123"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	"110"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"116"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"122"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"118"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"120"
"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"124"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"111"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"117"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"123"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"119"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"122"
"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"125"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"111"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"117"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"125"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"120"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"122"
