"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 70"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	" 72"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	" 63"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	" 63"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 66"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 70"
"Metolazone Action Pathway (SMP0000105) (Drug Action)"	" 71"	"Etoposide Action Pathway (SMP0000442) (Drug Action)"	" 73"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 64"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 64"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	" 66"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 72"
"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 71"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 73"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 65"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 65"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	" 67"	"Etoposide Action Pathway (SMP0000442) (Drug Action)"	" 72"
"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 72"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	" 75"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 66"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 66"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 68"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	" 74"
"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 73"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	" 75"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 67"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 67"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	" 68"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 76"
"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	" 74"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	" 76"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 68"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 68"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	" 70"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 77"
"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	" 75"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	" 78"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 69"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 69"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	" 71"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 79"
"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	" 76"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	" 79"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 70"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 70"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	" 74"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	" 80"
"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	" 76"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 79"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 71"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 71"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	" 75"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 80"
"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 78"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 81"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 72"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 72"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	" 76"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 80"
"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 78"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 84"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 73"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 73"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	" 80"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 83"
"Amiloride Action Pathway (SMP0000133) (Drug Action)"	" 80"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	" 84"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 74"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 74"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	" 81"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 84"
"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	" 80"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 85"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 75"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 75"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 82"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 84"
"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 80"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 86"	"Gemcitabine Action Pathway (SMP0000446) (Drug Action)"	" 76"	"Gemcitabine Action Pathway (SMP0000446) (Drug Action)"	" 76"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 84"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	" 85"
"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 81"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	" 87"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 77"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 77"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 86"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 85"
"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	" 82"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	" 88"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 78"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 78"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	" 88"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 85"
"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	" 83"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 90"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 79"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 79"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 88"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 86"
"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	" 84"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	" 90"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 80"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 80"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	" 90"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 87"
"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 84"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 90"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 81"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 81"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 90"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 87"
"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	" 86"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	" 91"	"Ibuprofen Action Pathway (SMP0000086) (Drug Action)"	" 82"	"Ibuprofen Action Pathway (SMP0000086) (Drug Action)"	" 82"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 91"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 87"
"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	" 86"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 92"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 83"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 83"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	" 93"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 88"
"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 86"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 93"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 84"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 84"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 94"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 88"
"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 86"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	" 94"	"Imatinib Inhibition of BCR-ABL (SMP0031694) (Drug Action)"	" 85"	"Imatinib Inhibition of BCR-ABL (SMP0031694) (Drug Action)"	" 85"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 97"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 89"
"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	" 87"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 94"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 86"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 86"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"100"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 90"
"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	" 87"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	" 95"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 87"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 87"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"101"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 90"
"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	" 87"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 96"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 88"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 88"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"102"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 90"
"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 87"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	" 99"	"Irinotecan Action Pathway (SMP0000433) (Drug Action)"	" 89"	"Irinotecan Action Pathway (SMP0000433) (Drug Action)"	" 89"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"103"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 90"
"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 89"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"100"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 90"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 90"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"103"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	" 90"
"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 89"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"101"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 91"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 91"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"106"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 91"
"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	" 90"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"101"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 92"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 92"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"106"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 91"
"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 90"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"103"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 93"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 93"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"107"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 91"
"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	" 90"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	"105"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 94"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 94"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"107"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 92"
"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	" 91"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	"106"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 95"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 95"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"108"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 92"
"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	" 91"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"108"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 96"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 96"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"109"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 93"
"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	" 91"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"108"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 97"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 97"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"110"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	" 94"
"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	" 92"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"109"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 98"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 98"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"112"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	" 95"
"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 92"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"111"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 99"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 99"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"112"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 96"
"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	" 93"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"112"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"100"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"100"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"113"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 96"
"Torsemide Action Pathway (SMP0000118) (Drug Action)"	" 93"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"113"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"101"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"101"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"114"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 97"
"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 94"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	"115"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	"102"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	"102"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	"115"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 97"
"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	" 95"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"116"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"103"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"103"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"115"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	" 97"
"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	" 95"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"116"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	"104"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	"104"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"116"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	" 99"
"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 96"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"118"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"105"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"105"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"116"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	"102"
"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	" 97"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	"118"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"106"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"106"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"117"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"102"
"Triamterene Action Pathway (SMP0000132) (Drug Action)"	" 97"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	"119"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"107"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"107"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"117"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"104"
"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 98"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"120"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"108"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"108"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"118"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"107"
"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	" 99"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"120"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"109"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"109"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"119"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"108"
"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	"101"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"121"	"Mercaptopurine Action Pathway (SMP0000428) (Drug Action)"	"110"	"Mercaptopurine Action Pathway (SMP0000428) (Drug Action)"	"110"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	"119"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"110"
"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"101"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"121"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	"111"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	"111"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"120"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"110"
"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"101"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"121"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"112"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"112"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	"121"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"110"
"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	"102"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	"122"	"Methotrexate Action Pathway (SMP0000432) (Drug Action)"	"113"	"Methotrexate Action Pathway (SMP0000432) (Drug Action)"	"113"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	"122"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	"111"
"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"103"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"123"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"114"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"114"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"123"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"112"
"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"103"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"123"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"115"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"115"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	"123"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	"112"
"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"104"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	"123"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"116"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"116"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	"123"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"113"
"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"104"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"124"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"117"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"117"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"124"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"113"
"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"104"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"124"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"118"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"118"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"125"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"114"
"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"106"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"125"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	"119"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	"119"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	"125"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"115"
"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"107"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"125"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"120"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"120"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	"126"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"117"
"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"107"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"126"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"121"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"121"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"127"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"118"
"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"107"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"126"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	"122"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	"122"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	"127"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"119"
"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"108"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"127"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"123"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"123"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"128"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"122"
"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"110"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"127"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"124"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"124"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"128"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"124"
"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"112"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"127"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"125"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"125"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	"128"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"125"
"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"112"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"128"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"126"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"126"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"129"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	"127"
