"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"[proximity_separation] Breast adenocarcinoma (BRCA)[Intogen]"	" 53"	"[proximity_centre] kidney neoplasm (EFO_0003865)[OpenTargets_literature]"	"52"	"[proximity_separation] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Up]"	" 53"	"[proximity_separation] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	" 51"	"[proximity_closest] prostate cancer (MONDO_0008315)[OpenTargets_literature]"	"47"	"[proximity_centre] Malignant neoplasm of skin (C0007114)[DisGeNET_curated]"	"51"
"[proximity_separation] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Down]"	" 54"	"[proximity_centre] Renal clear cell carcinoma (RCCC)[Intogen]"	"53"	"[proximity_separation] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Down]"	" 54"	"[proximity_closest] ovarian carcinoma (EFO_0001075)[OpenTargets_literature]"	" 52"	"[proximity_closest] prostate adenocarcinoma (EFO_0000673)[OpenTargets_literature]"	"48"	"[proximity_centre] In situ melanoma of skin GSE4587[Enrichr_GeoDiseaseSig_Up]"	"53"
"[proximity_closest] Breast Neoplasms[PharmGKB_associated]"	" 55"	"[proximity_centre] kidney neoplasm (EFO_0003865)[OpenTargets_GA]"	"54"	"[proximity_shortest] lung cancer (MONDO_0008903)[OpenTargets_literature]"	" 54"	"[proximity_separation] Malignant neoplasm of ovary (C1140680)[DisGeNET_curated]"	" 52"	"[proximity_separation] prostate cancer (MONDO_0008315)[OpenTargets_literature]"	"49"	"[proximity_centre] skin carcinoma (EFO_0009259)[OpenTargets_literature]"	"53"
"[proximity_kernel] Breast adenocarcinoma (BRCA)[Intogen]"	" 56"	"[proximity_centre] Renal papillary cell carcinoma (RPC)[Intogen]"	"55"	"[proximity_kernel] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_RNA]"	" 55"	"[proximity_kernel] Malignant neoplasm of ovary (C1140680)[DisGeNET_curated]"	" 53"	"[proximity_separation] metastatic prostate cancer (EFO_0000196)[OpenTargets_literature]"	"50"	"[proximity_centre] Merkel cell skin cancer (EFO_1001471)[OpenTargets_literature]"	"55"
"[proximity_kernel] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Down]"	" 57"	NA	NA	"[proximity_kernel] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	" 56"	"[proximity_separation] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	" 55"	"[proximity_kernel] prostate carcinoma (EFO_0001663)[OpenTargets_literature]"	"50"	NA	NA
"[proximity_closest] Breast Carcinoma (C0678222)[DisGeNET_curated]"	" 57"	NA	NA	"[proximity_shortest] Lung adenocarcinoma (LUAD)[Intogen]"	" 56"	"[proximity_kernel] Ovarian Mucinous Adenocarcinoma (C1335167)[DisGeNET_curated]"	" 55"	"[proximity_closest] Malignant neoplasm of prostate (C0376358)[DisGeNET_curated]"	"52"	NA	NA
"[proximity_kernel] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	" 58"	NA	NA	"[proximity_kernel] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_literature]"	" 57"	"[proximity_closest] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	" 58"	"[proximity_separation] prostate carcinoma (EFO_0001663)[OpenTargets_literature]"	"55"	NA	NA
"[proximity_kernel] Breast Neoplasms[PharmGKB_associated]"	" 61"	NA	NA	"[proximity_separation] lung carcinoma (EFO_0001071)[OpenTargets_GA]"	" 58"	"[proximity_kernel] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	" 58"	"[proximity_separation] prostate carcinoma (EFO_0001663)[OpenTargets_RNA]"	"55"	NA	NA
"[proximity_kernel] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Down]"	" 61"	NA	NA	"[proximity_kernel] lung cancer (MONDO_0008903)[OpenTargets_literature]"	" 59"	"[proximity_separation] Ovarian Neoplasms[PharmGKB_associated]"	" 59"	"[proximity_closest] prostate carcinoma (EFO_0001663)[OpenTargets_GA]"	"56"	NA	NA
"[proximity_separation] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Down]"	" 62"	NA	NA	"[proximity_kernel] Non small cell lung cancer (NSCLC)[Intogen]"	" 59"	"[proximity_closest] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	" 60"	"[proximity_separation] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"57"	NA	NA
"[proximity_kernel] Malignant neoplasm of breast (C0006142)[DisGeNET_curated]"	" 62"	NA	NA	"[proximity_shortest] lung carcinoma (EFO_0001071)[OpenTargets_literature]"	" 60"	"[proximity_separation] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	" 61"	"[proximity_separation] Malignant neoplasm of prostate (C0376358)[DisGeNET_curated]"	"58"	NA	NA
"[proximity_closest] breast tumor luminal (EFO_0000306)[OpenTargets_literature]"	" 62"	NA	NA	"[proximity_closest] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	" 60"	"[proximity_shortest] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	" 63"	"[proximity_separation] Adenocarcinoma of prostate (C0007112)[DisGeNET_curated]"	"62"	NA	NA
"[proximity_kernel] Breast carcinoma (EFO_0000305)[ThETA]"	" 64"	NA	NA	"[proximity_kernel] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	" 63"	"[proximity_closest] Ovarian Neoplasms[PharmGKB_associated]"	" 65"	"[proximity_closest] Prostate Small Cell Carcinoma (EFO_1000499)[OpenTargets_literature]"	"64"	NA	NA
"[proximity_kernel] breast cancer (MONDO_0007254)[OpenTargets_literature]"	" 66"	NA	NA	"[proximity_closest] small cell lung carcinoma (EFO_0000702)[OpenTargets_literature]"	" 64"	"[proximity_separation] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	" 65"	"[proximity_kernel] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"66"	NA	NA
"[proximity_centre] Breast carcinoma (EFO_0000305)[ThETA]"	" 67"	NA	NA	"[proximity_shortest] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_RNA]"	" 65"	"[proximity_centre] Ovarian carcinoma (EFO_0001075)[ThETA]"	" 66"	"[proximity_separation] Prostate Small Cell Carcinoma (EFO_1000499)[OpenTargets_literature]"	"66"	NA	NA
"[proximity_kernel] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Up]"	" 69"	NA	NA	"[proximity_kernel] small cell lung carcinoma (EFO_0000702)[OpenTargets_RNA]"	" 66"	"[proximity_kernel] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	" 67"	"[proximity_kernel] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"67"	NA	NA
"[proximity_separation] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	" 69"	NA	NA	"[proximity_separation] lung carcinoma (EFO_0001071)[ThETA]"	" 66"	"[proximity_separation] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	" 69"	"[proximity_closest] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"68"	NA	NA
"[proximity_closest] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	" 71"	NA	NA	"[proximity_kernel] Lung squamous cell carcinoma (LUSC)[Intogen]"	" 67"	"[proximity_closest] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	" 70"	"[proximity_centre] Adenocarcinoma of prostate (C0007112)[DisGeNET_curated]"	"70"	NA	NA
"[proximity_separation] Breast Neoplasms[PharmGKB_associated]"	" 71"	NA	NA	"[proximity_centre] lung carcinoma (EFO_0001071)[ThETA]"	" 70"	"[proximity_closest] Endometrioid carcinoma ovary (C0346163)[DisGeNET_curated]"	" 70"	"[proximity_shortest] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"70"	NA	NA
"[proximity_kernel] Breast Carcinoma (C0678222)[DisGeNET_curated]"	" 72"	NA	NA	"[proximity_closest] Lung adenocarcinoma (LUAD)[Intogen]"	" 70"	"[proximity_separation] Ovarian Endometrioid Adenocarcinoma (EFO_1000416)[OpenTargets_literature]"	" 71"	"[proximity_centre] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Up]"	"71"	NA	NA
"[proximity_kernel] triple-negative breast cancer (EFO_0005537)[OpenTargets_GA]"	" 72"	NA	NA	"[proximity_separation] Small-cell lung cancer (SCLC)[Intogen]"	" 72"	"[proximity_closest] Ovarian Endometrioid Adenocarcinoma (EFO_1000416)[OpenTargets_literature]"	" 72"	"[proximity_separation] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"72"	NA	NA
"[proximity_separation] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	" 73"	NA	NA	"[proximity_separation] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	" 73"	"[proximity_separation] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	" 72"	"[proximity_centre] prostate adenocarcinoma (EFO_0000673)[OpenTargets_literature]"	"75"	NA	NA
"[proximity_closest] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	" 73"	NA	NA	"[proximity_kernel] Small-cell lung cancer (SCLC)[Intogen]"	" 74"	"[proximity_closest] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	" 73"	"[proximity_centre] Prostate Small Cell Carcinoma (EFO_1000499)[OpenTargets_literature]"	"75"	NA	NA
"[proximity_closest] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	" 74"	NA	NA	"[proximity_kernel] small cell lung carcinoma (EFO_0000702)[OpenTargets_literature]"	" 75"	"[proximity_centre] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	" 76"	"[proximity_centre] prostate carcinoma (EFO_0001663)[OpenTargets_literature]"	"76"	NA	NA
"[proximity_kernel] breast carcinoma (EFO_0000305)[OpenTargets_RNA]"	" 76"	NA	NA	"[proximity_separation] Lung squamous cell carcinoma (LUSC)[Intogen]"	" 76"	"[proximity_kernel] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	" 76"	"[proximity_centre] prostate cancer (MONDO_0008315)[OpenTargets_literature]"	"76"	NA	NA
"[proximity_kernel] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	" 77"	NA	NA	"[proximity_kernel] Lung adenocarcinoma (LUAD)[Intogen]"	" 76"	"[proximity_shortest] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	" 77"	"[proximity_centre] Malignant neoplasm of prostate (C0376358)[DisGeNET_curated]"	"77"	NA	NA
"[proximity_kernel] breast tumor luminal (EFO_0000306)[OpenTargets_literature]"	" 79"	NA	NA	"[proximity_closest] lung carcinoma (EFO_0001071)[ThETA]"	" 76"	"[proximity_kernel] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	" 78"	"[proximity_centre] Prostate carcinoma (EFO_0001663)[ThETA]"	"77"	NA	NA
"[proximity_separation] breast tumor luminal (EFO_0000306)[OpenTargets_literature]"	" 79"	NA	NA	"[proximity_closest] Non-Small Cell Lung Carcinoma (C0007131)[DisGeNET_curated]"	" 77"	"[proximity_centre] Carcinoma, Ovarian Epithelial (C4721610)[DisGeNET_curated]"	" 79"	"[proximity_shortest] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"78"	NA	NA
"[proximity_kernel] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	" 79"	NA	NA	"[proximity_kernel] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Up]"	" 78"	"[proximity_centre] ovarian carcinoma (EFO_0001075)[OpenTargets_literature]"	" 81"	"[proximity_closest] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"79"	NA	NA
"[proximity_closest] breast cancer (MONDO_0007254)[OpenTargets_GA]"	" 81"	NA	NA	"[proximity_shortest] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	" 79"	"[proximity_closest] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	" 81"	"[proximity_centre] prostate carcinoma (EFO_0001663)[OpenTargets_RNA]"	"81"	NA	NA
"[proximity_shortest] breast cancer (MONDO_0007254)[OpenTargets_GA]"	" 82"	NA	NA	"[proximity_kernel] lung carcinoma (EFO_0001071)[OpenTargets_RNA]"	" 79"	"[proximity_separation] Endometrioid carcinoma ovary (C0346163)[DisGeNET_curated]"	" 82"	"[proximity_centre] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Down]"	"82"	NA	NA
"[proximity_kernel] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	" 85"	NA	NA	"[proximity_kernel] lung carcinoma (EFO_0001071)[OpenTargets_literature]"	" 79"	"[proximity_separation] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	" 82"	"[proximity_centre] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"82"	NA	NA
"[proximity_centre] triple-negative breast cancer (EFO_0005537)[OpenTargets_GA]"	" 85"	NA	NA	"[proximity_closest] Non small cell lung cancer (NSCLC)[Intogen]"	" 80"	"[proximity_centre] Endometrioid carcinoma ovary (C0346163)[DisGeNET_curated]"	" 83"	"[proximity_centre] metastatic prostate cancer (EFO_0000196)[OpenTargets_literature]"	"83"	NA	NA
"[proximity_kernel] Breast Neoplasms, Male[PharmGKB_associated]"	" 86"	NA	NA	"[proximity_kernel] lung carcinoma (EFO_0001071)[ThETA]"	" 81"	"[proximity_shortest] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	" 85"	"[proximity_centre] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"85"	NA	NA
"[proximity_shortest] Breast Neoplasms, Male[PharmGKB_associated]"	" 86"	NA	NA	"[proximity_separation] Lung adenocarcinoma (LUAD)[Intogen]"	" 83"	"[proximity_kernel] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	" 85"	NA	NA	NA	NA
"[proximity_shortest] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	" 89"	NA	NA	"[proximity_kernel] Lung neuroendocrine cancer (LNET)[Intogen]"	" 85"	"[proximity_centre] ovarian clear cell cancer (MONDO_0000548)[OpenTargets_literature]"	" 86"	NA	NA	NA	NA
"[proximity_closest] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	" 89"	NA	NA	"[proximity_separation] Non small cell lung cancer (NSCLC)[Intogen]"	" 86"	"[proximity_centre] ovarian cancer (MONDO_0008170)[OpenTargets_literature]"	" 86"	NA	NA	NA	NA
"[proximity_separation] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	" 90"	NA	NA	"[proximity_kernel] Non-Small Cell Lung Carcinoma (C0007131)[DisGeNET_curated]"	" 86"	"[proximity_centre] Malignant neoplasm of ovary (C1140680)[DisGeNET_curated]"	" 88"	NA	NA	NA	NA
"[proximity_shortest] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	" 90"	NA	NA	"[proximity_closest] Lung neuroendocrine cancer (LNET)[Intogen]"	" 90"	"[proximity_centre] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	" 91"	NA	NA	NA	NA
"[proximity_separation] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	" 90"	NA	NA	"[proximity_separation] Lung neuroendocrine cancer (LNET)[Intogen]"	" 91"	"[proximity_centre] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	" 91"	NA	NA	NA	NA
"[proximity_separation] Breast Neoplasms, Male[PharmGKB_associated]"	" 92"	NA	NA	"[proximity_shortest] Lung neuroendocrine cancer (LNET)[Intogen]"	" 91"	"[proximity_centre] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	" 92"	NA	NA	NA	NA
"[proximity_centre] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Down]"	" 93"	NA	NA	"[proximity_centre] Lung squamous cell carcinoma (LUSC)[Intogen]"	" 93"	"[proximity_centre] ovarian carcinoma (EFO_0001075)[OpenTargets_RNA]"	" 93"	NA	NA	NA	NA
"[proximity_closest] Breast Neoplasms, Male[PharmGKB_associated]"	" 93"	NA	NA	"[proximity_centre] lung carcinoma (EFO_0001071)[OpenTargets_RNA]"	" 94"	"[proximity_centre] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	" 93"	NA	NA	NA	NA
"[proximity_centre] Breast Carcinoma (C0678222)[DisGeNET_curated]"	" 94"	NA	NA	"[proximity_centre] small cell lung carcinoma (EFO_0000702)[OpenTargets_RNA]"	" 94"	"[proximity_centre] Ovarian Endometrioid Adenocarcinoma (EFO_1000416)[OpenTargets_literature]"	" 93"	NA	NA	NA	NA
"[proximity_separation] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	" 95"	NA	NA	"[proximity_centre] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Down]"	" 95"	"[proximity_centre] Ovarian Neoplasms[PharmGKB_associated]"	" 95"	NA	NA	NA	NA
"[proximity_centre] Malignant neoplasm of breast (C0006142)[DisGeNET_curated]"	" 98"	NA	NA	"[proximity_centre] Carcinoma of lung (C0684249)[DisGeNET_curated]"	" 97"	"[proximity_centre] Ovarian Serous Adenocarcinoma (C1335177)[DisGeNET_curated]"	" 97"	NA	NA	NA	NA
"[proximity_centre] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	"100"	NA	NA	"[proximity_centre] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_RNA]"	" 98"	"[proximity_centre] Ovarian Mucinous Adenocarcinoma (C1335167)[DisGeNET_curated]"	" 98"	NA	NA	NA	NA
"[proximity_centre] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	"100"	NA	NA	"[proximity_centre] Lung neuroendocrine cancer (LNET)[Intogen]"	" 99"	"[proximity_centre] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	" 99"	NA	NA	NA	NA
"[proximity_centre] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Up]"	"100"	NA	NA	"[proximity_centre] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	"100"	"[proximity_centre] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	"100"	NA	NA	NA	NA
"[proximity_kernel] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	"101"	NA	NA	"[proximity_centre] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Up]"	"101"	NA	NA	NA	NA	NA	NA
"[proximity_closest] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	"101"	NA	NA	"[proximity_centre] lung cancer (MONDO_0008903)[OpenTargets_literature]"	"102"	NA	NA	NA	NA	NA	NA
"[proximity_centre] breast cancer (MONDO_0007254)[OpenTargets_literature]"	"103"	NA	NA	"[proximity_centre] Lung adenocarcinoma (LUAD)[Intogen]"	"103"	NA	NA	NA	NA	NA	NA
"[proximity_shortest] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	"105"	NA	NA	"[proximity_centre] lung carcinoma (EFO_0001071)[OpenTargets_literature]"	"103"	NA	NA	NA	NA	NA	NA
"[proximity_centre] Breast Neoplasms[PharmGKB_associated]"	"105"	NA	NA	"[proximity_centre] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	"104"	NA	NA	NA	NA	NA	NA
"[proximity_centre] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Up]"	"106"	NA	NA	"[proximity_centre] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_literature]"	"104"	NA	NA	NA	NA	NA	NA
"[proximity_centre] Invasive Ductal Breast Carcinoma (C1134719)[DisGeNET_curated]"	"106"	NA	NA	"[proximity_centre] Non small cell lung cancer (NSCLC)[Intogen]"	"105"	NA	NA	NA	NA	NA	NA
"[proximity_centre] Breast adenocarcinoma (C0858252)[DisGeNET_curated]"	"108"	NA	NA	"[proximity_centre] small cell lung carcinoma (EFO_0000702)[OpenTargets_literature]"	"106"	NA	NA	NA	NA	NA	NA
"[proximity_centre] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Down]"	"110"	NA	NA	"[proximity_centre] Small-cell lung cancer (SCLC)[Intogen]"	"109"	NA	NA	NA	NA	NA	NA
"[proximity_centre] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	"110"	NA	NA	"[proximity_centre] Non-Small Cell Lung Carcinoma (C0007131)[DisGeNET_curated]"	"110"	NA	NA	NA	NA	NA	NA
"[proximity_centre] breast cancer (MONDO_0007254)[OpenTargets_GA]"	"111"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_centre] Breast Neoplasms, Male[PharmGKB_associated]"	"111"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_centre] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	"112"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_centre] breast carcinoma (EFO_0000305)[OpenTargets_RNA]"	"113"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_centre] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	"115"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
