"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"[proximity_closest] Malignant neoplasm of breast (C0006142)[DisGeNET_curated]"	" 53"	"[proximity_separation] Carcinoma, Renal Cell[PharmGKB_associated]"	"52"	"[proximity_closest] Non-Small Cell Lung Carcinoma (C0007131)[DisGeNET_curated]"	" 52"	"[proximity_kernel] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	"53"	"[proximity_separation] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Up]"	"52"	"[proximity_separation] Skin basal cell carcinoma (SBCC)[Intogen]"	"51"
"[proximity_separation] breast carcinoma (EFO_0000305)[OpenTargets_GA]"	" 54"	"[proximity_separation] kidney neoplasm (EFO_0003865)[OpenTargets_GA]"	"53"	"[proximity_closest] small cell lung carcinoma (EFO_0000702)[OpenTargets_literature]"	" 53"	"[proximity_closest] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	"53"	"[proximity_shortest] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"53"	"[proximity_separation] skin squamous cell carcinoma (MONDO_0002529)[OpenTargets_literature]"	"52"
"[proximity_shortest] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	" 55"	"[proximity_kernel] Chromophobe renal cell carcinoma (RCH)[Intogen]"	"53"	"[proximity_centre] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Down]"	" 53"	"[proximity_separation] Ovary cancer (OV)[Intogen]"	"54"	"[proximity_kernel] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"54"	"[proximity_kernel] In situ melanoma of skin GSE4587[Enrichr_GeoDiseaseSig_Down]"	"53"
"[proximity_separation] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	" 55"	"[proximity_separation] kidney cancer (MONDO_0002367)[OpenTargets_GA]"	"54"	"[proximity_closest] lung carcinoma (EFO_0001071)[OpenTargets_literature]"	" 54"	"[proximity_centre] Ovarian Neoplasms[PharmGKB_associated]"	"55"	"[proximity_separation] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Down]"	"55"	"[proximity_kernel] In situ melanoma of skin GSE4587[Enrichr_GeoDiseaseSig_Up]"	"54"
"[proximity_shortest] Breast Neoplasms, Male[PharmGKB_associated]"	" 56"	NA	NA	"[proximity_closest] lung carcinoma (EFO_0001071)[OpenTargets_RNA]"	" 56"	"[proximity_centre] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	"55"	"[proximity_centre] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"56"	NA	NA
"[proximity_kernel] triple-negative breast cancer (EFO_0005537)[OpenTargets_GA]"	" 58"	NA	NA	"[proximity_centre] Non-Small Cell Lung Carcinoma (C0007131)[DisGeNET_curated]"	" 56"	"[proximity_centre] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	"56"	"[proximity_separation] Prostate adenocarcinoma (PRAD)[Intogen]"	"56"	NA	NA
"[proximity_separation] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Up]"	" 59"	NA	NA	"[proximity_centre] Small-cell lung cancer (SCLC)[Intogen]"	" 56"	"[proximity_separation] Ovarian Serous Adenocarcinoma (C1335177)[DisGeNET_curated]"	"57"	"[proximity_separation] Prostate carcinoma (EFO_0001663)[ThETA]"	"58"	NA	NA
"[proximity_separation] Breast adenocarcinoma (BRCA)[Intogen]"	" 59"	NA	NA	"[proximity_closest] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_literature]"	" 57"	"[proximity_shortest] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	"57"	"[proximity_separation] prostate carcinoma (EFO_0001663)[OpenTargets_GA]"	"60"	NA	NA
"[proximity_closest] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Down]"	" 59"	NA	NA	"[proximity_closest] lung cancer (MONDO_0008903)[OpenTargets_literature]"	" 60"	"[proximity_closest] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	"58"	"[proximity_kernel] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Up]"	"63"	NA	NA
"[proximity_centre] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	" 61"	NA	NA	"[proximity_closest] small cell lung carcinoma (EFO_0000702)[OpenTargets_RNA]"	" 60"	"[proximity_shortest] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	"63"	"[proximity_separation] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"64"	NA	NA
"[proximity_kernel] Invasive Ductal Breast Carcinoma (C1134719)[DisGeNET_curated]"	" 62"	NA	NA	"[proximity_closest] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_RNA]"	" 62"	"[proximity_centre] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	"64"	"[proximity_kernel] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Down]"	"64"	NA	NA
"[proximity_closest] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	" 64"	NA	NA	"[proximity_centre] Lung adenocarcinoma (LUAD)[Intogen]"	" 64"	"[proximity_kernel] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	"64"	"[proximity_separation] Adenocarcinoma of prostate (C0007112)[DisGeNET_curated]"	"64"	NA	NA
"[proximity_kernel] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	" 64"	NA	NA	"[proximity_separation] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Down]"	" 65"	"[proximity_centre] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	"65"	"[proximity_separation] prostate carcinoma (EFO_0001663)[OpenTargets_RNA]"	"65"	NA	NA
"[proximity_closest] Breast Neoplasms, Male[PharmGKB_associated]"	" 65"	NA	NA	"[proximity_centre] Non small cell lung cancer (NSCLC)[Intogen]"	" 65"	"[proximity_kernel] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	"65"	"[proximity_separation] prostate adenocarcinoma (EFO_0000673)[OpenTargets_GA]"	"65"	NA	NA
"[proximity_shortest] triple-negative breast cancer (EFO_0005537)[OpenTargets_GA]"	" 67"	NA	NA	"[proximity_separation] Carcinoma of lung (C0684249)[DisGeNET_curated]"	" 66"	"[proximity_closest] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	"66"	"[proximity_kernel] Prostatic Neoplasms[PharmGKB_associated]"	"66"	NA	NA
"[proximity_separation] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Down]"	" 68"	NA	NA	"[proximity_closest] Lung neuroendocrine cancer (LNET)[Intogen]"	" 67"	"[proximity_kernel] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	"66"	"[proximity_separation] Malignant neoplasm of prostate (C0376358)[DisGeNET_curated]"	"67"	NA	NA
"[proximity_centre] Breast adenocarcinoma (C0858252)[DisGeNET_curated]"	" 69"	NA	NA	"[proximity_shortest] Lung neuroendocrine cancer (LNET)[Intogen]"	" 68"	"[proximity_centre] Ovarian Serous Adenocarcinoma (C1335177)[DisGeNET_curated]"	"68"	"[proximity_kernel] Prostate adenocarcinoma (PRAD)[Intogen]"	"67"	NA	NA
"[proximity_separation] Malignant neoplasm of breast (C0006142)[DisGeNET_curated]"	" 72"	NA	NA	"[proximity_separation] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Up]"	" 69"	"[proximity_centre] Ovarian Mucinous Adenocarcinoma (C1335167)[DisGeNET_curated]"	"69"	"[proximity_kernel] prostate carcinoma (EFO_0001663)[OpenTargets_RNA]"	"69"	NA	NA
"[proximity_separation] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Down]"	" 74"	NA	NA	"[proximity_kernel] Lung neuroendocrine cancer (LNET)[Intogen]"	" 69"	"[proximity_kernel] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	"70"	"[proximity_kernel] Prostate carcinoma (EFO_0001663)[ThETA]"	"69"	NA	NA
"[proximity_kernel] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	" 74"	NA	NA	"[proximity_centre] Lung neuroendocrine cancer (LNET)[Intogen]"	" 70"	"[proximity_separation] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	"71"	"[proximity_kernel] prostate adenocarcinoma (EFO_0000673)[OpenTargets_GA]"	"69"	NA	NA
"[proximity_kernel] Breast Neoplasms, Male[PharmGKB_associated]"	" 75"	NA	NA	"[proximity_centre] small cell lung carcinoma (EFO_0000702)[OpenTargets_RNA]"	" 70"	"[proximity_separation] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	"72"	"[proximity_separation] prostate adenocarcinoma (EFO_0000673)[OpenTargets_literature]"	"70"	NA	NA
"[proximity_centre] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	" 75"	NA	NA	"[proximity_closest] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	" 73"	"[proximity_kernel] Ovary cancer (OV)[Intogen]"	"73"	"[proximity_closest] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"70"	NA	NA
"[proximity_separation] breast tumor luminal (EFO_0000306)[OpenTargets_literature]"	" 75"	NA	NA	"[proximity_separation] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	" 76"	"[proximity_separation] Ovarian carcinoma (EFO_0001075)[ThETA]"	"74"	"[proximity_separation] metastatic prostate cancer (EFO_0000196)[OpenTargets_literature]"	"70"	NA	NA
"[proximity_centre] breast cancer (MONDO_0007254)[OpenTargets_GA]"	" 76"	NA	NA	"[proximity_closest] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Down]"	" 76"	"[proximity_separation] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	"75"	"[proximity_separation] Prostatic Neoplasms[PharmGKB_associated]"	"71"	NA	NA
"[proximity_separation] breast cancer (MONDO_0007254)[OpenTargets_literature]"	" 76"	NA	NA	"[proximity_separation] Lung squamous cell carcinoma (LUSC)[Intogen]"	" 77"	"[proximity_kernel] Ovarian carcinoma (EFO_0001075)[ThETA]"	"76"	"[proximity_kernel] prostate cancer (MONDO_0008315)[OpenTargets_literature]"	"71"	NA	NA
"[proximity_centre] Breast Neoplasms, Male[PharmGKB_associated]"	" 77"	NA	NA	"[proximity_separation] Non small cell lung cancer (NSCLC)[Intogen]"	" 77"	"[proximity_separation] Ovarian Mucinous Adenocarcinoma (C1335167)[DisGeNET_curated]"	"78"	"[proximity_centre] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"73"	NA	NA
"[proximity_kernel] Breast adenocarcinoma (BRCA)[Intogen]"	" 78"	NA	NA	"[proximity_centre] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_RNA]"	" 78"	"[proximity_separation] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	"79"	"[proximity_separation] prostate carcinoma (EFO_0001663)[OpenTargets_literature]"	"73"	NA	NA
"[proximity_separation] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	" 80"	NA	NA	"[proximity_separation] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_RNA]"	" 79"	"[proximity_kernel] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	"79"	"[proximity_kernel] prostate adenocarcinoma (EFO_0000673)[OpenTargets_literature]"	"74"	NA	NA
"[proximity_shortest] breast carcinoma (EFO_0000305)[OpenTargets_GA]"	" 80"	NA	NA	"[proximity_kernel] Carcinoma of lung (C0684249)[DisGeNET_curated]"	" 80"	"[proximity_separation] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	"80"	"[proximity_separation] prostate cancer (MONDO_0008315)[OpenTargets_literature]"	"75"	NA	NA
"[proximity_closest] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Up]"	" 81"	NA	NA	"[proximity_separation] Lung neuroendocrine cancer (LNET)[Intogen]"	" 80"	"[proximity_kernel] Ovarian Endometrioid Adenocarcinoma (EFO_1000416)[OpenTargets_literature]"	"81"	"[proximity_kernel] Malignant neoplasm of prostate (C0376358)[DisGeNET_curated]"	"75"	NA	NA
"[proximity_kernel] Breast carcinoma (EFO_0000305)[ThETA]"	" 82"	NA	NA	"[proximity_closest] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Up]"	" 81"	"[proximity_separation] Ovarian Endometrioid Adenocarcinoma (EFO_1000416)[OpenTargets_literature]"	"83"	"[proximity_kernel] metastatic prostate cancer (EFO_0000196)[OpenTargets_literature]"	"77"	NA	NA
"[proximity_kernel] breast cancer (MONDO_0007254)[OpenTargets_GA]"	" 82"	NA	NA	"[proximity_separation] lung cancer (MONDO_0008903)[OpenTargets_literature]"	" 82"	"[proximity_kernel] Ovarian Serous Adenocarcinoma (C1335177)[DisGeNET_curated]"	"83"	"[proximity_kernel] prostate carcinoma (EFO_0001663)[OpenTargets_GA]"	"78"	NA	NA
"[proximity_closest] breast cancer (MONDO_0007254)[OpenTargets_GA]"	" 82"	NA	NA	"[proximity_separation] Small-cell lung cancer (SCLC)[Intogen]"	" 83"	"[proximity_kernel] Ovarian Mucinous Adenocarcinoma (C1335167)[DisGeNET_curated]"	"85"	"[proximity_kernel] prostate carcinoma (EFO_0001663)[OpenTargets_literature]"	"78"	NA	NA
"[proximity_separation] breast carcinoma (EFO_0000305)[OpenTargets_RNA]"	" 85"	NA	NA	"[proximity_separation] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_literature]"	" 84"	"[proximity_separation] ovarian carcinoma (EFO_0001075)[OpenTargets_RNA]"	"85"	"[proximity_kernel] Adenocarcinoma of prostate (C0007112)[DisGeNET_curated]"	"82"	NA	NA
"[proximity_kernel] breast tumor luminal (EFO_0000306)[OpenTargets_literature]"	" 85"	NA	NA	"[proximity_kernel] lung carcinoma (EFO_0001071)[ThETA]"	" 85"	"[proximity_separation] Malignant neoplasm of ovary (C1140680)[DisGeNET_curated]"	"86"	NA	NA	NA	NA
"[proximity_separation] Breast adenocarcinoma (C0858252)[DisGeNET_curated]"	" 86"	NA	NA	"[proximity_separation] small cell lung carcinoma (EFO_0000702)[OpenTargets_RNA]"	" 86"	"[proximity_separation] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	"88"	NA	NA	NA	NA
"[proximity_separation] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Up]"	" 87"	NA	NA	"[proximity_separation] lung carcinoma (EFO_0001071)[ThETA]"	" 86"	"[proximity_kernel] Carcinoma, Ovarian Epithelial (C4721610)[DisGeNET_curated]"	"90"	NA	NA	NA	NA
"[proximity_kernel] Breast adenocarcinoma (C0858252)[DisGeNET_curated]"	" 89"	NA	NA	"[proximity_kernel] Small-cell lung cancer (SCLC)[Intogen]"	" 89"	"[proximity_separation] ovarian carcinoma (EFO_0001075)[OpenTargets_literature]"	"91"	NA	NA	NA	NA
"[proximity_kernel] Breast Neoplasms[PharmGKB_associated]"	" 90"	NA	NA	"[proximity_separation] Lung adenocarcinoma (LUAD)[Intogen]"	" 89"	"[proximity_kernel] ovarian cancer (MONDO_0008170)[OpenTargets_literature]"	"92"	NA	NA	NA	NA
"[proximity_centre] breast carcinoma (EFO_0000305)[OpenTargets_RNA]"	" 91"	NA	NA	"[proximity_kernel] Lung adenocarcinoma (LUAD)[Intogen]"	" 90"	"[proximity_separation] ovarian cancer (MONDO_0008170)[OpenTargets_literature]"	"93"	NA	NA	NA	NA
"[proximity_separation] Breast Carcinoma (C0678222)[DisGeNET_curated]"	" 92"	NA	NA	"[proximity_separation] lung carcinoma (EFO_0001071)[OpenTargets_RNA]"	" 91"	"[proximity_kernel] ovarian clear cell cancer (MONDO_0000548)[OpenTargets_literature]"	"93"	NA	NA	NA	NA
"[proximity_kernel] breast carcinoma (EFO_0000305)[OpenTargets_GA]"	" 93"	NA	NA	"[proximity_kernel] Non small cell lung cancer (NSCLC)[Intogen]"	" 92"	"[proximity_kernel] ovarian carcinoma (EFO_0001075)[OpenTargets_RNA]"	"93"	NA	NA	NA	NA
"[proximity_separation] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	" 93"	NA	NA	"[proximity_kernel] Lung squamous cell carcinoma (LUSC)[Intogen]"	" 95"	"[proximity_separation] ovarian clear cell cancer (MONDO_0000548)[OpenTargets_literature]"	"94"	NA	NA	NA	NA
"[proximity_kernel] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	" 95"	NA	NA	"[proximity_kernel] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Down]"	" 95"	"[proximity_separation] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	"94"	NA	NA	NA	NA
"[proximity_kernel] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Up]"	" 97"	NA	NA	"[proximity_kernel] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	" 96"	"[proximity_kernel] ovarian carcinoma (EFO_0001075)[OpenTargets_literature]"	"94"	NA	NA	NA	NA
"[proximity_kernel] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	" 98"	NA	NA	"[proximity_kernel] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Up]"	" 97"	"[proximity_kernel] Malignant neoplasm of ovary (C1140680)[DisGeNET_curated]"	"95"	NA	NA	NA	NA
"[proximity_kernel] Breast Carcinoma (C0678222)[DisGeNET_curated]"	" 99"	NA	NA	"[proximity_kernel] Non-Small Cell Lung Carcinoma (C0007131)[DisGeNET_curated]"	"100"	"[proximity_separation] Carcinoma, Ovarian Epithelial (C4721610)[DisGeNET_curated]"	"96"	NA	NA	NA	NA
"[proximity_closest] breast carcinoma (EFO_0000305)[OpenTargets_GA]"	"100"	NA	NA	"[proximity_separation] small cell lung carcinoma (EFO_0000702)[OpenTargets_literature]"	"101"	"[proximity_separation] Ovarian Neoplasms[PharmGKB_associated]"	"96"	NA	NA	NA	NA
"[proximity_separation] Breast carcinoma (EFO_0000305)[ThETA]"	"101"	NA	NA	"[proximity_kernel] lung carcinoma (EFO_0001071)[OpenTargets_RNA]"	"101"	"[proximity_kernel] Ovarian Neoplasms[PharmGKB_associated]"	"97"	NA	NA	NA	NA
"[proximity_separation] Breast Neoplasms[PharmGKB_associated]"	"102"	NA	NA	"[proximity_kernel] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_RNA]"	"101"	NA	NA	NA	NA	NA	NA
"[proximity_centre] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Up]"	"102"	NA	NA	"[proximity_kernel] small cell lung carcinoma (EFO_0000702)[OpenTargets_literature]"	"102"	NA	NA	NA	NA	NA	NA
"[proximity_kernel] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Up]"	"103"	NA	NA	"[proximity_kernel] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_literature]"	"102"	NA	NA	NA	NA	NA	NA
"[proximity_separation] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	"104"	NA	NA	"[proximity_kernel] lung cancer (MONDO_0008903)[OpenTargets_literature]"	"102"	NA	NA	NA	NA	NA	NA
"[proximity_kernel] breast carcinoma (EFO_0000305)[OpenTargets_RNA]"	"105"	NA	NA	"[proximity_separation] lung carcinoma (EFO_0001071)[OpenTargets_literature]"	"103"	NA	NA	NA	NA	NA	NA
"[proximity_centre] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Up]"	"106"	NA	NA	"[proximity_kernel] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	"103"	NA	NA	NA	NA	NA	NA
"[proximity_shortest] breast cancer (MONDO_0007254)[OpenTargets_GA]"	"107"	NA	NA	"[proximity_kernel] lung carcinoma (EFO_0001071)[OpenTargets_literature]"	"104"	NA	NA	NA	NA	NA	NA
"[proximity_separation] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	"107"	NA	NA	"[proximity_kernel] small cell lung carcinoma (EFO_0000702)[OpenTargets_RNA]"	"104"	NA	NA	NA	NA	NA	NA
"[proximity_separation] Breast Neoplasms, Male[PharmGKB_associated]"	"108"	NA	NA	"[proximity_separation] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	"105"	NA	NA	NA	NA	NA	NA
"[proximity_kernel] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Down]"	"108"	NA	NA	"[proximity_separation] Non-Small Cell Lung Carcinoma (C0007131)[DisGeNET_curated]"	"107"	NA	NA	NA	NA	NA	NA
"[proximity_centre] breast carcinoma (EFO_0000305)[OpenTargets_GA]"	"109"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_kernel] breast cancer (MONDO_0007254)[OpenTargets_literature]"	"109"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_kernel] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Down]"	"112"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_kernel] Malignant neoplasm of breast (C0006142)[DisGeNET_curated]"	"112"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_centre] triple-negative breast cancer (EFO_0005537)[OpenTargets_GA]"	"114"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
