"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Suprofen Action Pathway (SMP0000101) (Drug Action)"	" 63"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	" 70"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	" 61"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 63"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 65"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 63"
"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	" 64"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 71"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	" 62"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 64"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	" 65"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 64"
"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 64"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 72"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 63"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	" 65"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 66"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 65"
"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	" 65"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 73"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 64"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 66"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	" 66"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 66"
"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	" 66"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 74"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	" 65"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 67"	"Codeine Action Pathway (SMP0000405) (Drug Action)"	" 71"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 67"
"Gemcitabine Action Pathway (SMP0000446) (Drug Action)"	" 66"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	" 75"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	" 66"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 68"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 71"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	" 68"
"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	" 67"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	" 76"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 67"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 69"	"Bafetinib Inhibition of BCR-ABL (SMP0031699) (Drug Action)"	" 71"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 69"
"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	" 68"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 77"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 68"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 70"	"Bosutinib Inhibition of BCR-ABL (SMP0031698) (Drug Action)"	" 72"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 70"
"Amiloride Action Pathway (SMP0000133) (Drug Action)"	" 71"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 78"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 69"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 71"	"Dasatinib Inhibition of BCR-ABL (SMP0031696) (Drug Action)"	" 73"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 71"
"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	" 72"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	" 79"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 70"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 72"	"Imatinib Inhibition of BCR-ABL (SMP0031694) (Drug Action)"	" 74"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 72"
"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	" 73"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	" 80"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 71"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 73"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 75"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	" 73"
"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	" 74"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 81"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 72"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 74"	"Nilotinib Inhibition of BCR-ABL (SMP0031697) (Drug Action)"	" 75"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	" 74"
"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	" 75"	"Bafetinib Inhibition of BCR-ABL (SMP0031699) (Drug Action)"	" 81"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 73"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 75"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	" 76"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 75"
"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	" 76"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	" 82"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	" 74"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 76"	"Ponatinib Inhibition of BCR-ABL (SMP0031700) (Drug Action)"	" 76"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 76"
"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	" 77"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	" 82"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	" 75"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 77"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 77"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	" 77"
"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	" 78"	"Bosutinib Inhibition of BCR-ABL (SMP0031698) (Drug Action)"	" 82"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	" 76"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 78"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 78"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	" 78"
"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 79"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 83"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	" 77"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 79"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	" 79"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	" 78"
"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 80"	"Dasatinib Inhibition of BCR-ABL (SMP0031696) (Drug Action)"	" 83"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	" 78"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 80"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 80"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 79"
"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 81"	"Imatinib Inhibition of BCR-ABL (SMP0031694) (Drug Action)"	" 84"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	" 79"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 81"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 81"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	" 80"
"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 82"	"Nilotinib Inhibition of BCR-ABL (SMP0031697) (Drug Action)"	" 85"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	" 80"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 82"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 82"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 81"
"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	" 83"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 85"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	" 81"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 83"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 83"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 82"
"Metolazone Action Pathway (SMP0000105) (Drug Action)"	" 84"	"Ponatinib Inhibition of BCR-ABL (SMP0031700) (Drug Action)"	" 86"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	" 82"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 84"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 84"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 83"
"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	" 85"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 86"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	" 83"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 85"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 85"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 85"
"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	" 86"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 87"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	" 84"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 86"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 86"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 86"
"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	" 87"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 88"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	" 85"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	" 87"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 87"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 87"
"Torsemide Action Pathway (SMP0000118) (Drug Action)"	" 88"	"Codeine Action Pathway (SMP0000405) (Drug Action)"	" 88"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	" 86"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	" 88"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 88"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 88"
"Triamterene Action Pathway (SMP0000132) (Drug Action)"	" 89"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 89"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	" 87"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	" 89"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 89"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 89"
"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	" 90"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 91"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	" 88"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	" 90"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 90"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	" 90"
"Methotrexate Action Pathway (SMP0000432) (Drug Action)"	" 91"	"Cyclophosphamide Action Pathway (SMP0000447) (Drug Action)"	" 92"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	" 89"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	" 91"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 91"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	" 91"
"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 93"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 92"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	" 90"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	" 92"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 92"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	" 92"
"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 95"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 93"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	" 91"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	" 93"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 93"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	" 93"
"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 95"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 93"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	" 92"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	" 94"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 94"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 94"
"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 97"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	" 94"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	" 93"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	" 95"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 95"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 95"
"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 98"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 95"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 94"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	" 96"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 96"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	" 96"
"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 99"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 96"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	" 94"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	" 97"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 97"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	" 97"
"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	"100"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 97"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 95"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	" 98"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 98"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 98"
"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	"101"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 98"	"Valdecoxib Action Pathway (SMP0000116) (Drug Action)"	" 95"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	" 99"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 99"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 99"
"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	"102"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 99"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"100"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"100"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"100"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"100"
"Atenolol Action Pathway (SMP0000298) (Drug Action)"	"103"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	"100"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"101"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"101"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"101"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"101"
"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"104"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"100"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"102"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"102"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"102"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"102"
"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	"105"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	"101"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"103"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"103"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"103"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"103"
"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	"106"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"101"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"104"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"104"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"104"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"104"
"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"107"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"102"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"105"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	"104"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"105"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"105"
"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"108"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"103"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"106"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	"105"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"106"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"106"
"Carteolol Action Pathway (SMP0000658) (Drug Action)"	"109"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"104"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"107"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"106"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"107"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"107"
"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	"110"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"105"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"108"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"107"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"108"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"108"
"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	"111"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"106"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"109"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	"108"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"109"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"109"
"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	"112"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"107"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"110"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	"109"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	"110"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"110"
"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	"113"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"108"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"111"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"110"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"110"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"111"
"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"114"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"109"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"112"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	"111"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	"111"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	"112"
"Esmolol Action Pathway (SMP0000301) (Drug Action)"	"115"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"110"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"113"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"112"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"111"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	"113"
"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"116"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"111"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"114"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"113"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	"112"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	"114"
"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"117"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"112"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"115"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"114"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"112"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	"115"
"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"118"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"113"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"116"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"115"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	"113"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	"116"
"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"119"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"114"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"117"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"116"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"113"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	"117"
"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"120"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"115"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"118"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"117"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	"114"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	"118"
"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"121"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"116"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"119"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"118"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"114"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	"119"
"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"122"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"117"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"120"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"119"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	"115"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"120"
"Morphine Action Pathway (SMP0000406) (Drug Action)"	"122"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"118"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"121"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"120"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"115"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"121"
"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"123"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"119"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"122"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"121"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"116"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	"122"
"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"123"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"120"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"123"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"122"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"116"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	"123"
"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"124"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"121"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"124"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"123"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	"117"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	"124"
"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"125"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"122"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"125"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"124"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"117"	"Trisalicylate-Choline Action Pathway (SMP0000703) (Drug Action)"	"125"
"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"126"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"123"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"126"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"125"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	"118"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"125"
