"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 71"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	" 63"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	" 67"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 67"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	" 82"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 65"
"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 72"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 67"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 69"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 69"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 83"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	" 65"
"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 72"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	" 69"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 70"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 70"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	" 83"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	" 66"
"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 72"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	" 70"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 71"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 70"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	" 83"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	" 66"
"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 74"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 73"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 71"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 72"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 84"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 67"
"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 75"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 73"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 71"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 73"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 84"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 67"
"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	" 75"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	" 78"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 72"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 73"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 84"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 68"
"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 75"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	" 78"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 72"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 74"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 85"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	" 68"
"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 76"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 80"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 73"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 74"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	" 85"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 69"
"Practolol Action Pathway (SMP0000669) (Drug Action)"	" 77"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	" 81"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 75"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 75"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	" 86"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	" 69"
"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 77"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 83"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 76"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 75"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	" 86"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 69"
"Tocainide Action Pathway (SMP0000330) (Drug Action)"	" 78"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 84"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 76"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 75"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 87"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 70"
"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 78"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 86"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 77"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 76"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	" 88"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 71"
"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 78"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 87"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 77"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	" 76"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 88"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 72"
"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 79"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 87"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 77"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 77"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	" 88"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 73"
"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 79"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	" 87"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	" 78"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 78"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 89"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 73"
"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 79"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 88"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 79"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	" 79"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	" 89"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 74"
"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 80"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 89"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 79"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 79"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	" 89"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 74"
"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 80"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	" 89"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	" 80"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	" 80"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 90"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 74"
"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 81"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 90"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 81"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 81"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 91"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 75"
"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 82"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 91"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 81"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 81"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	" 91"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	" 75"
"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 83"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 91"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 82"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 82"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	" 92"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 76"
"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 83"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	" 91"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	" 83"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 83"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 93"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 76"
"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 83"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 93"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 83"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 83"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	" 93"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 77"
"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 86"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 93"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	" 85"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 86"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 93"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 81"
"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 87"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 94"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	" 85"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 89"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	" 93"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 81"
"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	" 88"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 94"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 86"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	" 90"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 94"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 83"
"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 89"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 94"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 87"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 91"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	" 94"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	" 94"
"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	" 94"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	" 96"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 87"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 92"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 95"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 98"
"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	" 95"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 96"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	" 88"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	" 92"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 95"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	" 99"
"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 97"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	" 96"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	" 89"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	" 94"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 96"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	"100"
"Amiloride Action Pathway (SMP0000133) (Drug Action)"	" 98"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 97"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	" 91"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 97"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 97"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"101"
"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	" 99"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	" 97"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 91"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 98"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	" 97"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"101"
"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"100"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 98"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	" 95"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	" 99"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	" 98"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"101"
"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	"101"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 99"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 95"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"100"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 99"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"101"
"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"101"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 99"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 99"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"100"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 99"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"103"
"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"102"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 99"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 99"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"101"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"100"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"103"
"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	"103"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"101"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 99"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"102"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"100"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"104"
"Triamterene Action Pathway (SMP0000132) (Drug Action)"	"104"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"101"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"100"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"102"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"100"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"104"
"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"106"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"102"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	"102"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"103"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	"101"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"104"
"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"108"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"102"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"103"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"103"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"101"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"106"
"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"108"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"102"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"104"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"104"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"101"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"107"
"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"109"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"102"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"105"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"104"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	"102"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"107"
"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	"109"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	"103"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"106"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"105"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"102"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"108"
"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"109"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"104"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"107"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"106"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	"103"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"108"
"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"109"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"104"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"108"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"107"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"104"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"108"
"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"110"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	"104"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"108"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"107"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	"104"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"109"
"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"111"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"105"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"109"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"108"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"104"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"110"
"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"113"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	"106"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"109"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"108"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	"106"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"111"
"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"113"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"106"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"111"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"110"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"106"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	"111"
"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"114"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"107"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"111"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"112"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"107"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"112"
"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"115"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"108"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	"112"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"112"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	"108"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	"112"
"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"115"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"108"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"112"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"113"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"108"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	"113"
"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"115"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"109"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"113"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"114"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	"108"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"113"
"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"116"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	"110"	"Procaine Action Pathway (SMP0000402) (Drug Action)"	"113"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"114"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"108"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"113"
"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"117"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"110"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"114"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"115"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"110"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"113"
"Dezocine Action Pathway (SMP0000676) (Drug Action)"	"118"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"111"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"114"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"116"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	"110"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"114"
"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	"118"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	"111"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	"115"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"116"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	"110"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	"117"
"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	"118"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"112"	"Remifentanil Action Pathway (SMP0000416) (Drug Action)"	"117"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"117"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"111"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"117"
"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"119"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"112"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"117"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"119"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"112"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"117"
"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"119"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	"112"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"119"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"119"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"112"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	"118"
"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	"119"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	"113"	"Proparacaine Action Pathway (SMP0000403) (Drug Action)"	"119"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"120"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"113"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"118"
"Procaine Action Pathway (SMP0000402) (Drug Action)"	"119"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	"113"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	"120"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"120"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	"113"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	"119"
"Torsemide Action Pathway (SMP0000118) (Drug Action)"	"122"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"114"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"120"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"121"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	"114"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"120"
"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"122"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	"114"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"121"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"122"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"115"	"Prilocaine Action Pathway (SMP0000401) (Drug Action)"	"120"
