"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"[proximity_separation] Breast adenocarcinoma (BRCA)[Intogen]"	" 52"	"[proximity_separation] Renal clear cell carcinoma (RCCC)[Intogen]"	"52"	"[proximity_kernel] lung carcinoma (EFO_0001071)[OpenTargets_RNA]"	" 50"	"[proximity_kernel] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	"52"	"[proximity_centre] prostate carcinoma (EFO_0001663)[OpenTargets_RNA]"	"53"	"[proximity_separation] skin squamous cell carcinoma (MONDO_0002529)[OpenTargets_literature]"	"51"
"[proximity_centre] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	" 53"	"[proximity_separation] Chromophobe renal cell carcinoma (RCH)[Intogen]"	"53"	"[proximity_kernel] lung cancer (MONDO_0008903)[OpenTargets_GA]"	" 51"	"[proximity_closest] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	"55"	"[proximity_centre] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"54"	"[proximity_separation] In situ melanoma of skin GSE4587[Enrichr_GeoDiseaseSig_Up]"	"52"
"[proximity_closest] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	" 55"	"[proximity_separation] Renal papillary cell carcinoma (RPC)[Intogen]"	"54"	"[proximity_centre] lung carcinoma (EFO_0001071)[ThETA]"	" 52"	"[proximity_centre] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	"55"	"[proximity_closest] metastatic prostate cancer (EFO_0000196)[OpenTargets_literature]"	"56"	"[proximity_separation] In situ melanoma of skin GSE4587[Enrichr_GeoDiseaseSig_Down]"	"52"
"[proximity_closest] Invasive Ductal Breast Carcinoma (C1134719)[DisGeNET_curated]"	" 55"	"[proximity_separation] Renal carcinoma (EFO:0002890)[ThETA]"	"55"	"[proximity_shortest] small cell lung carcinoma (EFO_0000702)[OpenTargets_RNA]"	" 52"	"[proximity_closest] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	"57"	"[proximity_separation] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"56"	"[proximity_separation] Cutaneous melanoma of the skin (CM)[Intogen]"	"54"
"[proximity_centre] breast carcinoma (EFO_0000305)[OpenTargets_RNA]"	" 56"	NA	NA	"[proximity_separation] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	" 53"	"[proximity_separation] Endometrioid carcinoma ovary (C0346163)[DisGeNET_curated]"	"58"	"[proximity_centre] prostate adenocarcinoma (EFO_0000673)[OpenTargets_GA]"	"57"	NA	NA
"[proximity_closest] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Up]"	" 56"	NA	NA	"[proximity_closest] small cell lung carcinoma (EFO_0000702)[OpenTargets_RNA]"	" 54"	"[proximity_closest] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	"60"	"[proximity_centre] Prostate Small Cell Carcinoma (EFO_1000499)[OpenTargets_literature]"	"58"	NA	NA
"[proximity_centre] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Down]"	" 59"	NA	NA	"[proximity_closest] Lung neuroendocrine cancer (LNET)[Intogen]"	" 56"	"[proximity_centre] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	"60"	"[proximity_centre] prostate carcinoma (EFO_0001663)[OpenTargets_GA]"	"59"	NA	NA
"[proximity_closest] Breast adenocarcinoma (C0858252)[DisGeNET_curated]"	" 60"	NA	NA	"[proximity_centre] Lung squamous cell carcinoma (LUSC)[Intogen]"	" 56"	"[proximity_centre] ovarian cancer (MONDO_0008170)[OpenTargets_literature]"	"60"	"[proximity_centre] Prostatic Neoplasms[PharmGKB_associated]"	"59"	NA	NA
"[proximity_closest] breast tumor luminal (EFO_0000306)[OpenTargets_literature]"	" 61"	NA	NA	"[proximity_shortest] lung carcinoma (EFO_0001071)[ThETA]"	" 57"	"[proximity_closest] Malignant neoplasm of ovary (C1140680)[DisGeNET_curated]"	"60"	"[proximity_centre] Prostate carcinoma (EFO_0001663)[ThETA]"	"62"	NA	NA
"[proximity_shortest] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	" 61"	NA	NA	"[proximity_separation] Carcinoma of lung (C0684249)[DisGeNET_curated]"	" 58"	"[proximity_closest] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	"61"	"[proximity_closest] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"62"	NA	NA
"[proximity_kernel] Malignant neoplasm of breast (C0006142)[DisGeNET_curated]"	" 63"	NA	NA	"[proximity_shortest] Non small cell lung cancer (NSCLC)[Intogen]"	" 59"	"[proximity_separation] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	"61"	"[proximity_centre] metastatic prostate cancer (EFO_0000196)[OpenTargets_literature]"	"62"	NA	NA
"[proximity_centre] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	" 64"	NA	NA	"[proximity_closest] lung carcinoma (EFO_0001071)[OpenTargets_RNA]"	" 60"	"[proximity_centre] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	"61"	"[proximity_separation] prostate carcinoma (EFO_0001663)[OpenTargets_GA]"	"63"	NA	NA
"[proximity_centre] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Up]"	" 65"	NA	NA	"[proximity_closest] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_RNA]"	" 61"	"[proximity_shortest] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	"62"	"[proximity_centre] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Down]"	"64"	NA	NA
"[proximity_closest] Breast carcinoma (EFO_0000305)[ThETA]"	" 67"	NA	NA	"[proximity_centre] small cell lung carcinoma (EFO_0000702)[OpenTargets_RNA]"	" 63"	"[proximity_centre] Ovarian Mucinous Adenocarcinoma (C1335167)[DisGeNET_curated]"	"62"	"[proximity_kernel] Prostate adenocarcinoma (PRAD)[Intogen]"	"64"	NA	NA
"[proximity_closest] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	" 67"	NA	NA	"[proximity_separation] Lung squamous cell carcinoma (LUSC)[Intogen]"	" 65"	"[proximity_centre] Ovarian Serous Adenocarcinoma (C1335177)[DisGeNET_curated]"	"62"	"[proximity_centre] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"65"	NA	NA
"[proximity_centre] Breast adenocarcinoma (C0858252)[DisGeNET_curated]"	" 68"	NA	NA	"[proximity_centre] Lung adenocarcinoma (LUAD)[Intogen]"	" 65"	"[proximity_shortest] Ovarian Serous Adenocarcinoma (C1335177)[DisGeNET_curated]"	"63"	"[proximity_centre] Malignant neoplasm of prostate (C0376358)[DisGeNET_curated]"	"66"	NA	NA
"[proximity_centre] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Up]"	" 69"	NA	NA	"[proximity_centre] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_GA]"	" 65"	"[proximity_separation] ovarian carcinoma (EFO_0001075)[OpenTargets_RNA]"	"64"	"[proximity_separation] Prostate Small Cell Carcinoma (EFO_1000499)[OpenTargets_literature]"	"66"	NA	NA
"[proximity_centre] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	" 69"	NA	NA	"[proximity_centre] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Down]"	" 66"	"[proximity_separation] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	"64"	"[proximity_centre] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Up]"	"67"	NA	NA
"[proximity_centre] Invasive Ductal Breast Carcinoma (C1134719)[DisGeNET_curated]"	" 71"	NA	NA	"[proximity_separation] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	" 68"	"[proximity_shortest] ovarian carcinoma (EFO_0001075)[OpenTargets_literature]"	"67"	"[proximity_closest] prostate carcinoma (EFO_0001663)[OpenTargets_GA]"	"68"	NA	NA
"[proximity_kernel] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	" 71"	NA	NA	"[proximity_kernel] Lung adenocarcinoma (LUAD)[Intogen]"	" 68"	"[proximity_separation] Ovarian carcinoma (EFO_0001075)[ThETA]"	"67"	"[proximity_centre] Adenocarcinoma of prostate (C0007112)[DisGeNET_curated]"	"68"	NA	NA
"[proximity_centre] Breast carcinoma (EFO_0000305)[ThETA]"	" 73"	NA	NA	"[proximity_centre] lung carcinoma (EFO_0001071)[OpenTargets_GA]"	" 69"	"[proximity_centre] Malignant neoplasm of ovary (C1140680)[DisGeNET_curated]"	"68"	"[proximity_kernel] Malignant neoplasm of prostate (C0376358)[DisGeNET_curated]"	"68"	NA	NA
"[proximity_centre] breast cancer (MONDO_0007254)[OpenTargets_GA]"	" 73"	NA	NA	"[proximity_centre] lung cancer (MONDO_0008903)[OpenTargets_GA]"	" 71"	"[proximity_centre] Endometrioid carcinoma ovary (C0346163)[DisGeNET_curated]"	"69"	"[proximity_centre] prostate adenocarcinoma (EFO_0000673)[OpenTargets_literature]"	"70"	NA	NA
"[proximity_centre] breast carcinoma (EFO_0000305)[OpenTargets_GA]"	" 74"	NA	NA	"[proximity_shortest] Lung neuroendocrine cancer (LNET)[Intogen]"	" 72"	"[proximity_kernel] Ovarian Serous Adenocarcinoma (C1335177)[DisGeNET_curated]"	"70"	"[proximity_separation] Prostatic Neoplasms[PharmGKB_associated]"	"70"	NA	NA
"[proximity_closest] Breast Neoplasms, Male[PharmGKB_associated]"	" 74"	NA	NA	"[proximity_centre] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	" 72"	"[proximity_kernel] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	"70"	"[proximity_centre] prostate carcinoma (EFO_0001663)[OpenTargets_literature]"	"72"	NA	NA
"[proximity_separation] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	" 75"	NA	NA	"[proximity_centre] Non small cell lung cancer (NSCLC)[Intogen]"	" 72"	"[proximity_kernel] Ovarian Neoplasms[PharmGKB_associated]"	"71"	"[proximity_separation] prostate cancer (MONDO_0008315)[OpenTargets_literature]"	"72"	NA	NA
"[proximity_separation] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Down]"	" 75"	NA	NA	"[proximity_centre] Non-Small Cell Lung Carcinoma (C0007131)[DisGeNET_curated]"	" 73"	"[proximity_kernel] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	"74"	"[proximity_closest] Prostate carcinoma (EFO_0001663)[ThETA]"	"73"	NA	NA
"[proximity_centre] Breast Neoplasms, Male[PharmGKB_associated]"	" 77"	NA	NA	"[proximity_centre] Small-cell lung cancer (SCLC)[Intogen]"	" 73"	"[proximity_centre] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	"74"	"[proximity_centre] prostate cancer (MONDO_0008315)[OpenTargets_literature]"	"75"	NA	NA
"[proximity_closest] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	" 78"	NA	NA	"[proximity_centre] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Up]"	" 79"	"[proximity_centre] ovarian carcinoma (EFO_0001075)[OpenTargets_literature]"	"75"	"[proximity_kernel] prostate cancer (MONDO_0008315)[OpenTargets_literature]"	"78"	NA	NA
"[proximity_centre] triple-negative breast cancer (EFO_0005537)[OpenTargets_GA]"	" 78"	NA	NA	"[proximity_centre] Carcinoma of lung (C0684249)[DisGeNET_curated]"	" 79"	"[proximity_kernel] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	"75"	"[proximity_separation] Adenocarcinoma of prostate (C0007112)[DisGeNET_curated]"	"79"	NA	NA
"[proximity_closest] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	" 79"	NA	NA	"[proximity_centre] lung carcinoma (EFO_0001071)[OpenTargets_literature]"	" 80"	"[proximity_centre] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	"77"	"[proximity_separation] prostate adenocarcinoma (EFO_0000673)[OpenTargets_literature]"	"79"	NA	NA
"[proximity_centre] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Down]"	" 79"	NA	NA	"[proximity_centre] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_literature]"	" 80"	"[proximity_centre] ovarian clear cell cancer (MONDO_0000548)[OpenTargets_literature]"	"77"	"[proximity_separation] prostate adenocarcinoma (EFO_0000673)[OpenTargets_GA]"	"80"	NA	NA
"[proximity_separation] breast tumor luminal (EFO_0000306)[OpenTargets_literature]"	" 81"	NA	NA	"[proximity_separation] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Down]"	" 81"	"[proximity_centre] Ovarian Endometrioid Adenocarcinoma (EFO_1000416)[OpenTargets_literature]"	"78"	"[proximity_separation] prostate carcinoma (EFO_0001663)[OpenTargets_literature]"	"82"	NA	NA
"[proximity_centre] Malignant neoplasm of breast (C0006142)[DisGeNET_curated]"	" 82"	NA	NA	"[proximity_centre] lung cancer (MONDO_0008903)[OpenTargets_literature]"	" 82"	"[proximity_kernel] Endometrioid carcinoma ovary (C0346163)[DisGeNET_curated]"	"78"	"[proximity_separation] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Up]"	"84"	NA	NA
"[proximity_kernel] breast cancer (MONDO_0007254)[OpenTargets_literature]"	" 82"	NA	NA	"[proximity_centre] Lung neuroendocrine cancer (LNET)[Intogen]"	" 82"	"[proximity_kernel] ovarian cancer (MONDO_0008170)[OpenTargets_literature]"	"78"	"[proximity_separation] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Down]"	"85"	NA	NA
"[proximity_kernel] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	" 83"	NA	NA	"[proximity_separation] Non-Small Cell Lung Carcinoma (C0007131)[DisGeNET_curated]"	" 83"	"[proximity_kernel] ovarian clear cell cancer (MONDO_0000548)[OpenTargets_literature]"	"79"	NA	NA	NA	NA
"[proximity_centre] breast cancer (MONDO_0007254)[OpenTargets_literature]"	" 84"	NA	NA	"[proximity_centre] small cell lung carcinoma (EFO_0000702)[OpenTargets_literature]"	" 84"	"[proximity_kernel] Malignant neoplasm of ovary (C1140680)[DisGeNET_curated]"	"80"	NA	NA	NA	NA
"[proximity_kernel] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	" 84"	NA	NA	"[proximity_shortest] Small-cell lung cancer (SCLC)[Intogen]"	" 88"	"[proximity_separation] Ovarian Mucinous Adenocarcinoma (C1335167)[DisGeNET_curated]"	"82"	NA	NA	NA	NA
"[proximity_kernel] breast carcinoma (EFO_0000305)[OpenTargets_RNA]"	" 85"	NA	NA	"[proximity_separation] lung carcinoma (EFO_0001071)[OpenTargets_literature]"	" 88"	"[proximity_kernel] Ovarian Mucinous Adenocarcinoma (C1335167)[DisGeNET_curated]"	"82"	NA	NA	NA	NA
"[proximity_separation] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Down]"	" 89"	NA	NA	"[proximity_centre] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	" 89"	"[proximity_kernel] ovarian carcinoma (EFO_0001075)[OpenTargets_RNA]"	"84"	NA	NA	NA	NA
"[proximity_centre] Breast Carcinoma (C0678222)[DisGeNET_curated]"	" 91"	NA	NA	"[proximity_kernel] Carcinoma of lung (C0684249)[DisGeNET_curated]"	" 90"	"[proximity_kernel] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	"84"	NA	NA	NA	NA
"[proximity_kernel] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Down]"	" 91"	NA	NA	"[proximity_closest] lung carcinoma (EFO_0001071)[ThETA]"	" 90"	"[proximity_kernel] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	"86"	NA	NA	NA	NA
"[proximity_centre] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	" 94"	NA	NA	"[proximity_closest] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	" 91"	"[proximity_kernel] ovarian carcinoma (EFO_0001075)[OpenTargets_literature]"	"87"	NA	NA	NA	NA
"[proximity_kernel] Breast Carcinoma (C0678222)[DisGeNET_curated]"	" 94"	NA	NA	"[proximity_closest] Non-Small Cell Lung Carcinoma (C0007131)[DisGeNET_curated]"	" 91"	"[proximity_kernel] Ovary cancer (OV)[Intogen]"	"88"	NA	NA	NA	NA
"[proximity_separation] Malignant neoplasm of breast (C0006142)[DisGeNET_curated]"	" 95"	NA	NA	"[proximity_kernel] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_RNA]"	" 94"	"[proximity_separation] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	"91"	NA	NA	NA	NA
"[proximity_kernel] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	" 96"	NA	NA	"[proximity_closest] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_GA]"	" 94"	"[proximity_separation] Malignant neoplasm of ovary (C1140680)[DisGeNET_curated]"	"92"	NA	NA	NA	NA
"[proximity_kernel] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Up]"	" 97"	NA	NA	"[proximity_kernel] lung cancer (MONDO_0008903)[OpenTargets_literature]"	" 95"	"[proximity_separation] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	"92"	NA	NA	NA	NA
"[proximity_kernel] breast tumor luminal (EFO_0000306)[OpenTargets_literature]"	" 98"	NA	NA	"[proximity_closest] lung carcinoma (EFO_0001071)[OpenTargets_GA]"	" 95"	"[proximity_separation] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	"93"	NA	NA	NA	NA
"[proximity_separation] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	" 98"	NA	NA	"[proximity_closest] lung cancer (MONDO_0008903)[OpenTargets_GA]"	" 96"	"[proximity_separation] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	"95"	NA	NA	NA	NA
"[proximity_kernel] Breast adenocarcinoma (BRCA)[Intogen]"	" 99"	NA	NA	"[proximity_kernel] small cell lung carcinoma (EFO_0000702)[OpenTargets_literature]"	"101"	"[proximity_separation] ovarian carcinoma (EFO_0001075)[OpenTargets_literature]"	"96"	NA	NA	NA	NA
"[proximity_separation] Breast Neoplasms[PharmGKB_associated]"	" 99"	NA	NA	"[proximity_separation] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_GA]"	"102"	NA	NA	NA	NA	NA	NA
"[proximity_kernel] Breast Neoplasms, Male[PharmGKB_associated]"	"100"	NA	NA	"[proximity_kernel] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_literature]"	"102"	NA	NA	NA	NA	NA	NA
"[proximity_separation] Invasive Ductal Breast Carcinoma (C1134719)[DisGeNET_curated]"	"101"	NA	NA	"[proximity_separation] lung carcinoma (EFO_0001071)[OpenTargets_GA]"	"103"	NA	NA	NA	NA	NA	NA
"[proximity_separation] breast cancer (MONDO_0007254)[OpenTargets_GA]"	"102"	NA	NA	"[proximity_separation] lung cancer (MONDO_0008903)[OpenTargets_GA]"	"103"	NA	NA	NA	NA	NA	NA
"[proximity_separation] Breast adenocarcinoma (C0858252)[DisGeNET_curated]"	"103"	NA	NA	"[proximity_separation] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_RNA]"	"104"	NA	NA	NA	NA	NA	NA
"[proximity_separation] breast carcinoma (EFO_0000305)[OpenTargets_RNA]"	"103"	NA	NA	"[proximity_separation] lung carcinoma (EFO_0001071)[OpenTargets_RNA]"	"105"	NA	NA	NA	NA	NA	NA
"[proximity_separation] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	"104"	NA	NA	"[proximity_separation] lung cancer (MONDO_0008903)[OpenTargets_literature]"	"107"	NA	NA	NA	NA	NA	NA
"[proximity_separation] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	"106"	NA	NA	"[proximity_separation] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Up]"	"108"	NA	NA	NA	NA	NA	NA
"[proximity_separation] triple-negative breast cancer (EFO_0005537)[OpenTargets_GA]"	"107"	NA	NA	"[proximity_separation] Non small cell lung cancer (NSCLC)[Intogen]"	"109"	NA	NA	NA	NA	NA	NA
"[proximity_separation] breast cancer (MONDO_0007254)[OpenTargets_literature]"	"107"	NA	NA	"[proximity_separation] lung carcinoma (EFO_0001071)[ThETA]"	"110"	NA	NA	NA	NA	NA	NA
"[proximity_separation] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	"108"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_separation] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Up]"	"108"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_separation] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Up]"	"111"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_separation] Breast Neoplasms, Male[PharmGKB_associated]"	"114"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"[proximity_separation] Breast carcinoma (EFO_0000305)[ThETA]"	"115"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
