"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	" 63"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	" 67"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	" 63"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	" 63"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	" 63"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	" 63"
"Metolazone Action Pathway (SMP0000105) (Drug Action)"	" 63"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	" 68"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 64"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 64"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 64"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 64"
"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	" 63"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	" 69"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 65"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 65"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 65"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 65"
"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 65"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	" 71"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 66"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 66"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 66"	"Etoposide Action Pathway (SMP0000442) (Drug Action)"	" 66"
"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 66"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	" 72"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 67"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 67"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 67"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 67"
"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 67"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 72"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 68"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 68"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 68"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 68"
"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 68"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	" 73"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 69"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 69"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 69"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 69"
"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	" 69"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	" 74"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 70"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 70"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 70"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 70"
"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	" 71"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 74"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 71"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 71"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 71"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 71"
"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 71"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	" 74"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 72"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 72"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 72"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 72"
"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 72"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	" 75"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 73"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 73"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 73"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 73"
"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	" 73"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 75"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 74"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 74"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 74"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 74"
"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	" 74"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 76"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 75"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 75"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 75"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 75"
"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	" 76"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	" 76"	"Gemcitabine Action Pathway (SMP0000446) (Drug Action)"	" 76"	"Gemcitabine Action Pathway (SMP0000446) (Drug Action)"	" 76"	"Gemcitabine Action Pathway (SMP0000446) (Drug Action)"	" 76"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 76"
"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	" 77"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 77"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 77"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 77"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 77"	"Gemcitabine Action Pathway (SMP0000446) (Drug Action)"	" 77"
"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 78"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 78"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 78"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 78"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 78"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 78"
"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 78"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 78"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 79"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 79"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 79"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 79"
"Naloxone Action Pathway (SMP0000688) (Drug Action)"	" 84"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 78"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 80"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 80"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 80"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 80"
"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 84"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	" 79"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 81"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 81"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 81"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 81"
"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 86"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	" 80"	"Ibuprofen Action Pathway (SMP0000086) (Drug Action)"	" 82"	"Ibuprofen Action Pathway (SMP0000086) (Drug Action)"	" 82"	"Ibuprofen Action Pathway (SMP0000086) (Drug Action)"	" 82"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 82"
"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 87"	"Methotrexate Action Pathway (SMP0000432) (Drug Action)"	" 81"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 83"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 83"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 83"	"Ibuprofen Action Pathway (SMP0000086) (Drug Action)"	" 83"
"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 87"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 81"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 84"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 84"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 84"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 84"
"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	" 87"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	" 81"	"Imatinib Inhibition of BCR-ABL (SMP0031694) (Drug Action)"	" 85"	"Imatinib Inhibition of BCR-ABL (SMP0031694) (Drug Action)"	" 85"	"Imatinib Inhibition of BCR-ABL (SMP0031694) (Drug Action)"	" 85"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 85"
"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 87"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 82"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 86"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 86"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 86"	"Imatinib Inhibition of BCR-ABL (SMP0031694) (Drug Action)"	" 86"
"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 89"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	" 82"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 87"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 87"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 87"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 87"
"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 90"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 83"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 88"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 88"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 88"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 88"
"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 90"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 84"	"Irinotecan Action Pathway (SMP0000433) (Drug Action)"	" 89"	"Irinotecan Action Pathway (SMP0000433) (Drug Action)"	" 89"	"Irinotecan Action Pathway (SMP0000433) (Drug Action)"	" 89"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 89"
"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 92"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 85"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 90"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 90"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 90"	"Irinotecan Action Pathway (SMP0000433) (Drug Action)"	" 90"
"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	" 92"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	" 86"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 91"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 91"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 91"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 91"
"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 93"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	" 87"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 92"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 92"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 92"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 92"
"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 95"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 87"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 93"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 93"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 93"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 93"
"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 96"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 88"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 94"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 94"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 94"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 94"
"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	" 96"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 89"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 95"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 95"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 95"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 95"
"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	"101"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 90"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 96"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 96"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 96"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 96"
"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"102"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 91"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 97"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 97"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 97"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 97"
"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	"104"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 91"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 98"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 98"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 98"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 98"
"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"104"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 92"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 99"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 99"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	" 99"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 99"
"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	"105"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	" 93"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"100"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"100"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"100"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"100"
"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"105"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 94"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"101"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"101"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"101"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"101"
"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"107"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	" 97"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	"102"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	"102"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	"102"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"102"
"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"107"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	" 98"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"103"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"103"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"103"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	"103"
"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"107"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"101"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	"104"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	"104"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	"104"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"104"
"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"107"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"102"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"105"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"105"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"105"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	"105"
"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	"108"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"103"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"106"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"106"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"106"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"106"
"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	"108"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"104"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"107"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"107"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"107"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"107"
"Carteolol Action Pathway (SMP0000658) (Drug Action)"	"109"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	"105"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"108"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"108"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"108"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"108"
"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"110"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"106"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"109"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"109"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"109"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"109"
"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	"111"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	"107"	"Mercaptopurine Action Pathway (SMP0000428) (Drug Action)"	"110"	"Mercaptopurine Action Pathway (SMP0000428) (Drug Action)"	"110"	"Mercaptopurine Action Pathway (SMP0000428) (Drug Action)"	"110"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	"110"
"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"111"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	"108"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	"111"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	"111"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	"111"	"Mercaptopurine Action Pathway (SMP0000428) (Drug Action)"	"111"
"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"112"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	"111"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"112"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"112"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"112"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	"112"
"Methadone Action Pathway (SMP0000408) (Drug Action)"	"112"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"112"	"Methotrexate Action Pathway (SMP0000432) (Drug Action)"	"113"	"Methotrexate Action Pathway (SMP0000432) (Drug Action)"	"113"	"Methotrexate Action Pathway (SMP0000432) (Drug Action)"	"113"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	"113"
"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"113"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	"113"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"114"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"114"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"114"	"Methotrexate Action Pathway (SMP0000432) (Drug Action)"	"114"
"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"114"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"113"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"115"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"115"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"115"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	"115"
"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	"115"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	"114"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"116"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"116"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"116"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"116"
"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	"115"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	"116"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"117"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"117"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"117"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	"117"
"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	"116"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"117"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"118"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"118"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"118"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"118"
"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"117"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	"118"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	"119"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	"119"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	"119"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"119"
"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	"118"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"118"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"120"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"120"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"120"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	"120"
"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	"119"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"119"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"121"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"121"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"121"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	"121"
"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	"119"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	"122"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	"122"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	"122"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	"122"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	"122"
"Atenolol Action Pathway (SMP0000298) (Drug Action)"	"120"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"122"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"123"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"123"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"123"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	"123"
"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"120"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	"123"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"124"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"124"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"124"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	"124"
"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"121"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	"123"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"125"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"125"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"125"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	"125"
"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	"121"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	"123"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"126"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"126"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	"126"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	"126"
