"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	" 62"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 63"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 63"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 62"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	" 64"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 70"
"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 63"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 64"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 64"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 63"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	" 65"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 70"
"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	" 63"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	" 65"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 65"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 64"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	" 66"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 71"
"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 64"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	" 66"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 66"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 65"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 67"	"Nisoldipine Action Pathway (SMP0000381) (Drug Action)"	" 71"
"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	" 65"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	" 67"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 67"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 66"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 68"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 72"
"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	" 67"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 68"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 68"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 67"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 69"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 72"
"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 68"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 69"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 69"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 68"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 70"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 72"
"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 69"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 70"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 70"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 69"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 71"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 72"
"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 70"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 71"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 71"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 70"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 72"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 73"
"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 71"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 72"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 72"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 71"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 73"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 75"
"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 72"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 73"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 73"	"Disulfiram Action Pathway (SMP0000429) (Drug Action)"	" 72"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 74"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 75"
"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 73"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 74"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 74"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 72"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 75"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 75"
"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 73"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 75"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 75"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 73"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 76"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	" 76"
"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 75"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 76"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 76"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 74"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 77"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 77"
"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 76"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 77"	"Celecoxib Action Pathway (SMP0000096) (Drug Action)"	" 77"	"Celecoxib Action Pathway (SMP0000096) (Drug Action)"	" 75"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 78"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 78"
"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 77"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 78"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 78"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 76"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 79"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	" 78"
"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 78"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 79"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 79"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 77"	"Celecoxib Action Pathway (SMP0000096) (Drug Action)"	" 79"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 79"
"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 78"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 80"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 80"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 78"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 80"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 80"
"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 80"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 81"	"Cyclophosphamide Action Pathway (SMP0000447) (Drug Action)"	" 81"	"Cyclophosphamide Action Pathway (SMP0000447) (Drug Action)"	" 79"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 82"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 81"
"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 81"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 82"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 81"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 80"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 83"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 81"
"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 81"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 83"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 83"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 81"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 84"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 82"
"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 82"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 84"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 84"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 82"	"Cyclophosphamide Action Pathway (SMP0000447) (Drug Action)"	" 85"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	" 83"
"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 83"	"Cyclophosphamide Action Pathway (SMP0000447) (Drug Action)"	" 85"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	" 85"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	" 83"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 86"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 83"
"Cyclophosphamide Action Pathway (SMP0000447) (Drug Action)"	" 84"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 86"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	" 86"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	" 84"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 87"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 85"
"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 86"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 87"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 87"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 85"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	" 88"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 85"
"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	" 86"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	" 88"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 88"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 86"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	" 89"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 87"
"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 87"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	" 89"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 89"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 87"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 90"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 90"
"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	" 87"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 90"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 90"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 88"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 91"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 92"
"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 90"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 91"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 91"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 89"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 92"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	" 93"
"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 91"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 92"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 92"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 91"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 93"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 93"
"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 92"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 93"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 93"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 92"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 94"	"Oxycodone Action Pathway (SMP0000409) (Drug Action)"	" 93"
"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 93"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 94"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 94"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 93"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 95"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 94"
"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 94"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 95"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 95"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 94"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 96"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 94"
"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 95"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 96"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 96"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 95"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 97"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 95"
"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 96"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 97"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 97"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 96"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 98"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 96"
"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 97"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 98"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 98"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 97"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 99"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 97"
"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 98"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 99"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 98"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 98"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"100"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 97"
"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 98"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	"100"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 99"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 99"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"101"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	" 98"
"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 99"	"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"102"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"100"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"100"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"102"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 98"
"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"100"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	"102"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"101"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"101"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"103"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	"100"
"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"102"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	"103"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"102"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	"101"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"104"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	"100"
"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"102"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	"104"	"Ibuprofen Action Pathway (SMP0000086) (Drug Action)"	"103"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"103"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"105"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"100"
"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"104"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	"105"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"104"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"104"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	"106"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	"101"
"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"105"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	"106"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"105"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"105"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"107"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	"101"
"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	"105"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"107"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"106"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"106"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"108"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	"103"
"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	"105"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"108"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"107"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"107"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"109"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	"103"
"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	"108"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"109"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"108"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	"108"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"110"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	"103"
"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"109"	"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"110"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	"109"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	"109"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"111"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	"104"
"Hydromorphone Action Pathway (SMP0000410) (Drug Action)"	"110"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"111"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	"110"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"110"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	"112"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	"104"
"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	"111"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	"112"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"111"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"112"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	"112"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	"105"
"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	"111"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"113"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"112"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"113"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"114"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	"106"
"Imipramine Action Pathway (SMP0000422) (Drug Action)"	"112"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"114"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"113"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"114"	"Irinotecan Action Pathway (SMP0000433) (Drug Action)"	"115"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	"107"
"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	"114"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"115"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"114"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"115"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"116"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	"107"
"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"115"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"116"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"115"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"116"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"117"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	"109"
"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"116"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"117"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"116"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"117"	"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"118"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"109"
"Ketobemidone  Action Pathway (SMP0000690) (Drug Action)"	"117"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"118"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"117"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"118"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"119"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	"110"
"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	"118"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"119"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"118"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"119"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"120"	"Etoposide Action Pathway (SMP0000442) (Drug Action)"	"110"
"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	"119"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"120"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"119"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"120"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"121"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	"112"
"Labetalol Action Pathway (SMP0000368) (Drug Action)"	"120"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"121"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"120"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"121"	"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"122"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	"112"
"Levallorphan Action Pathway (SMP0000683) (Drug Action)"	"121"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"122"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"121"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"122"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"123"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	"113"
"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	"122"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"123"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"122"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"123"	"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"124"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	"114"
"Levobupivacaine Action Pathway (SMP0000397) (Drug Action)"	"123"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"124"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"123"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	"124"	"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"125"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	"117"
"Levomethadyl Acetate Action Action Pathway (SMP0000677) (Drug Action)"	"124"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"125"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"125"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"125"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"126"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	"119"
"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	"125"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	"126"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"126"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	"126"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	"126"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	"119"
